status_id	text_eng	item_id	quality	effect	effect_lv	effect_names	rank
ITEM_STATUS_ITEM_FOODSTUFF_007_4	Pairapple	ITEM_FOODSTUFF_007	105	['ITEM_EFF_EFFECT_0320', '', '']	[2, '', '']	['Increase Resonance Area - Circle']	A
ITEM_STATUS_ITEM_FOODSTUFF_007_5	Pairapple	ITEM_FOODSTUFF_007	125	['ITEM_EFF_EFFECT_0320', '', '']	[3, '', '']	['Increase Resonance Area - Circle']	S
ITEM_STATUS_ITEM_FOODSTUFF_008_0	Venom Nut	ITEM_FOODSTUFF_008	42	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FOODSTUFF_008_1	Venom Nut	ITEM_FOODSTUFF_008	58	['ITEM_EFF_EFFECT_0343', '', '']	[1, '', '']	['Rebuild Boost - Quality']	D
ITEM_STATUS_ITEM_FOODSTUFF_008_2	Venom Nut	ITEM_FOODSTUFF_008	76	['ITEM_EFF_EFFECT_0343', '', '']	[1, '', '']	['Rebuild Boost - Quality']	C
ITEM_STATUS_ITEM_FOODSTUFF_008_3	Venom Nut	ITEM_FOODSTUFF_008	96	['ITEM_EFF_EFFECT_0343', '', '']	[2, '', '']	['Rebuild Boost - Quality']	B
ITEM_STATUS_ITEM_FOODSTUFF_008_4	Venom Nut	ITEM_FOODSTUFF_008	115	['ITEM_EFF_EFFECT_0343', '', '']	[2, '', '']	['Rebuild Boost - Quality']	A
ITEM_STATUS_ITEM_FOODSTUFF_008_5	Venom Nut	ITEM_FOODSTUFF_008	136	['ITEM_EFF_EFFECT_0343', '', '']	[3, '', '']	['Rebuild Boost - Quality']	S
ITEM_STATUS_ITEM_FOODSTUFF_009_0	Balloon Fruit	ITEM_FOODSTUFF_009	43	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	E
ITEM_STATUS_ITEM_FOODSTUFF_009_1	Balloon Fruit	ITEM_FOODSTUFF_009	57	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	D
ITEM_STATUS_ITEM_FOODSTUFF_009_2	Balloon Fruit	ITEM_FOODSTUFF_009	80	['ITEM_EFF_EFFECT_0336', '', '']	[2, '', '']	['Element Resonance - Ice']	C
ITEM_STATUS_ITEM_FOODSTUFF_009_3	Balloon Fruit	ITEM_FOODSTUFF_009	102	['ITEM_EFF_EFFECT_0336', '', '']	[2, '', '']	['Element Resonance - Ice']	B
ITEM_STATUS_ITEM_FOODSTUFF_009_4	Balloon Fruit	ITEM_FOODSTUFF_009	117	['ITEM_EFF_EFFECT_0336', '', '']	[3, '', '']	['Element Resonance - Ice']	A
ITEM_STATUS_ITEM_FOODSTUFF_009_5	Balloon Fruit	ITEM_FOODSTUFF_009	139	['ITEM_EFF_EFFECT_0336', '', '']	[3, '', '']	['Element Resonance - Ice']	S
ITEM_STATUS_ITEM_FOODSTUFF_010_0	Gunmetal Grapes	ITEM_FOODSTUFF_010	48	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	E
ITEM_STATUS_ITEM_FOODSTUFF_010_1	Gunmetal Grapes	ITEM_FOODSTUFF_010	62	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	D
ITEM_STATUS_ITEM_FOODSTUFF_010_2	Gunmetal Grapes	ITEM_FOODSTUFF_010	85	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	C
ITEM_STATUS_ITEM_FOODSTUFF_010_3	Gunmetal Grapes	ITEM_FOODSTUFF_010	107	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	B
ITEM_STATUS_ITEM_FOODSTUFF_010_4	Gunmetal Grapes	ITEM_FOODSTUFF_010	122	['ITEM_EFF_EFFECT_0341', '', '']	[3, '', '']	['Metals - Quality Boost']	A
ITEM_STATUS_ITEM_FOODSTUFF_010_5	Gunmetal Grapes	ITEM_FOODSTUFF_010	144	['ITEM_EFF_EFFECT_0341', '', '']	[3, '', '']	['Metals - Quality Boost']	S
ITEM_STATUS_ITEM_FOODSTUFF_011_0	Electromelon	ITEM_FOODSTUFF_011	47	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	E
ITEM_STATUS_ITEM_FOODSTUFF_011_1	Electromelon	ITEM_FOODSTUFF_011	63	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	D
ITEM_STATUS_ITEM_FOODSTUFF_011_2	Electromelon	ITEM_FOODSTUFF_011	81	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	C
ITEM_STATUS_ITEM_FOODSTUFF_011_3	Electromelon	ITEM_FOODSTUFF_011	101	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	B
ITEM_STATUS_ITEM_FOODSTUFF_011_4	Electromelon	ITEM_FOODSTUFF_011	120	['ITEM_EFF_EFFECT_0322', '', '']	[3, '', '']	['Increase Resonance Area - Square']	A
ITEM_STATUS_ITEM_FOODSTUFF_011_5	Electromelon	ITEM_FOODSTUFF_011	141	['ITEM_EFF_EFFECT_0322', '', '']	[3, '', '']	['Increase Resonance Area - Square']	S
ITEM_STATUS_ITEM_FOODSTUFF_012_0	Elder Garlic	ITEM_FOODSTUFF_012	50	['ITEM_EFF_EFFECT_0304', '', '']	[1, '', '']	['Synthesis: HP Up']	E
ITEM_STATUS_ITEM_FOODSTUFF_012_1	Elder Garlic	ITEM_FOODSTUFF_012	64	['ITEM_EFF_EFFECT_0304', '', '']	[1, '', '']	['Synthesis: HP Up']	D
ITEM_STATUS_ITEM_FOODSTUFF_012_2	Elder Garlic	ITEM_FOODSTUFF_012	80	['ITEM_EFF_EFFECT_0304', '', '']	[2, '', '']	['Synthesis: HP Up']	C
ITEM_STATUS_ITEM_FOODSTUFF_012_3	Elder Garlic	ITEM_FOODSTUFF_012	98	['ITEM_EFF_EFFECT_0304', 'ITEM_EFF_EFFECT_0345', '']	[2, 1, '']	['Synthesis: HP Up', 'Rebuild Boost - HP']	B
ITEM_STATUS_ITEM_FOODSTUFF_012_4	Elder Garlic	ITEM_FOODSTUFF_012	115	['ITEM_EFF_EFFECT_0304', 'ITEM_EFF_EFFECT_0345', '']	[3, 2, '']	['Synthesis: HP Up', 'Rebuild Boost - HP']	A
ITEM_STATUS_ITEM_FOODSTUFF_012_5	Elder Garlic	ITEM_FOODSTUFF_012	135	['ITEM_EFF_EFFECT_0304', 'ITEM_EFF_EFFECT_0345', '']	[3, 2, '']	['Synthesis: HP Up', 'Rebuild Boost - HP']	S
ITEM_STATUS_ITEM_FOODSTUFF_013_0	Pure Truffle	ITEM_FOODSTUFF_013	52	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	E
ITEM_STATUS_ITEM_FOODSTUFF_013_1	Pure Truffle	ITEM_FOODSTUFF_013	68	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	D
ITEM_STATUS_ITEM_FOODSTUFF_013_2	Pure Truffle	ITEM_FOODSTUFF_013	86	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	C
ITEM_STATUS_ITEM_FOODSTUFF_013_3	Pure Truffle	ITEM_FOODSTUFF_013	106	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	B
ITEM_STATUS_ITEM_FOODSTUFF_013_4	Pure Truffle	ITEM_FOODSTUFF_013	125	['ITEM_EFF_EFFECT_0322', '', '']	[3, '', '']	['Increase Resonance Area - Square']	A
ITEM_STATUS_ITEM_FOODSTUFF_013_5	Pure Truffle	ITEM_FOODSTUFF_013	146	['ITEM_EFF_EFFECT_0322', '', '']	[3, '', '']	['Increase Resonance Area - Square']	S
ITEM_STATUS_ITEM_FOODSTUFF_014_0	Pine Fruit	ITEM_FOODSTUFF_014	58	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	E
ITEM_STATUS_ITEM_FOODSTUFF_014_1	Pine Fruit	ITEM_FOODSTUFF_014	72	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0348', '']	[1, 1, '']	['Synthesis: Quality Up', 'Rebuild Boost - SPD']	D
ITEM_STATUS_ITEM_FOODSTUFF_014_2	Pine Fruit	ITEM_FOODSTUFF_014	95	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0348', '']	[2, 1, '']	['Synthesis: Quality Up', 'Rebuild Boost - SPD']	C
ITEM_STATUS_ITEM_FOODSTUFF_014_3	Pine Fruit	ITEM_FOODSTUFF_014	117	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0348', '']	[3, 2, '']	['Synthesis: Quality Up', 'Rebuild Boost - SPD']	B
ITEM_STATUS_ITEM_FOODSTUFF_014_4	Pine Fruit	ITEM_FOODSTUFF_014	132	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0348', '']	[4, 2, '']	['Synthesis: Quality Up', 'Rebuild Boost - SPD']	A
ITEM_STATUS_ITEM_FOODSTUFF_014_5	Pine Fruit	ITEM_FOODSTUFF_014	155	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0348', '']	[5, 3, '']	['Synthesis: Quality Up', 'Rebuild Boost - SPD']	S
ITEM_STATUS_ITEM_BEEHIVE_001_0	Forest Beehive	ITEM_BEEHIVE_001	25	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_BEEHIVE_001_1	Forest Beehive	ITEM_BEEHIVE_001	39	['ITEM_EFF_EFFECT_0321', '', '']	[1, '', '']	['Increase Resonance Area - Triangle']	D
ITEM_STATUS_ITEM_BEEHIVE_001_2	Forest Beehive	ITEM_BEEHIVE_001	55	['ITEM_EFF_EFFECT_0321', '', '']	[1, '', '']	['Increase Resonance Area - Triangle']	C
ITEM_STATUS_ITEM_BEEHIVE_001_3	Forest Beehive	ITEM_BEEHIVE_001	73	['ITEM_EFF_EFFECT_0321', '', '']	[2, '', '']	['Increase Resonance Area - Triangle']	B
ITEM_STATUS_ITEM_BEEHIVE_001_4	Forest Beehive	ITEM_BEEHIVE_001	90	['ITEM_EFF_EFFECT_0321', '', '']	[2, '', '']	['Increase Resonance Area - Triangle']	A
ITEM_STATUS_ITEM_BEEHIVE_001_5	Forest Beehive	ITEM_BEEHIVE_001	110	['ITEM_EFF_EFFECT_0321', '', '']	[3, '', '']	['Increase Resonance Area - Triangle']	S
ITEM_STATUS_ITEM_BEEHIVE_002_0	Bitter Beehive	ITEM_BEEHIVE_002	37	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_BEEHIVE_002_1	Bitter Beehive	ITEM_BEEHIVE_002	53	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	D
ITEM_STATUS_ITEM_BEEHIVE_002_2	Bitter Beehive	ITEM_BEEHIVE_002	71	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	C
ITEM_STATUS_ITEM_BEEHIVE_002_3	Bitter Beehive	ITEM_BEEHIVE_002	91	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	B
ITEM_STATUS_ITEM_BEEHIVE_002_4	Bitter Beehive	ITEM_BEEHIVE_002	110	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	A
ITEM_STATUS_ITEM_BEEHIVE_002_5	Bitter Beehive	ITEM_BEEHIVE_002	132	['ITEM_EFF_EFFECT_0338', '', '']	[3, '', '']	['Element Resonance - Air']	S
ITEM_STATUS_ITEM_BEEHIVE_003_0	Silver Beehive	ITEM_BEEHIVE_003	47	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	E
ITEM_STATUS_ITEM_BEEHIVE_003_1	Silver Beehive	ITEM_BEEHIVE_003	63	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	D
ITEM_STATUS_ITEM_BEEHIVE_003_2	Silver Beehive	ITEM_BEEHIVE_003	81	['ITEM_EFF_EFFECT_0336', '', '']	[2, '', '']	['Element Resonance - Ice']	C
ITEM_STATUS_ITEM_BEEHIVE_003_3	Silver Beehive	ITEM_BEEHIVE_003	101	['ITEM_EFF_EFFECT_0336', '', '']	[2, '', '']	['Element Resonance - Ice']	B
ITEM_STATUS_ITEM_BEEHIVE_003_4	Silver Beehive	ITEM_BEEHIVE_003	120	['ITEM_EFF_EFFECT_0336', '', '']	[3, '', '']	['Element Resonance - Ice']	A
ITEM_STATUS_ITEM_BEEHIVE_003_5	Silver Beehive	ITEM_BEEHIVE_003	141	['ITEM_EFF_EFFECT_0336', '', '']	[3, '', '']	['Element Resonance - Ice']	S
ITEM_STATUS_ITEM_BEEHIVE_004_0	Bee Haven	ITEM_BEEHIVE_004	58	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	E
ITEM_STATUS_ITEM_BEEHIVE_004_1	Bee Haven	ITEM_BEEHIVE_004	72	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0325', '']	[1, 1, '']	['Increase Resonance Area - Square', 'Increase Resonance Area - 2nd Stratum']	D
ITEM_STATUS_ITEM_BEEHIVE_004_2	Bee Haven	ITEM_BEEHIVE_004	95	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0325', '']	[2, 1, '']	['Increase Resonance Area - Square', 'Increase Resonance Area - 2nd Stratum']	C
ITEM_STATUS_ITEM_BEEHIVE_004_3	Bee Haven	ITEM_BEEHIVE_004	117	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0325', '']	[2, 2, '']	['Increase Resonance Area - Square', 'Increase Resonance Area - 2nd Stratum']	B
ITEM_STATUS_ITEM_BEEHIVE_004_4	Bee Haven	ITEM_BEEHIVE_004	132	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0325', '']	[3, 2, '']	['Increase Resonance Area - Square', 'Increase Resonance Area - 2nd Stratum']	A
ITEM_STATUS_ITEM_BEEHIVE_004_5	Bee Haven	ITEM_BEEHIVE_004	155	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0325', '']	[3, 3, '']	['Increase Resonance Area - Square', 'Increase Resonance Area - 2nd Stratum']	S
ITEM_STATUS_ITEM_MUSHROOM_001_0	Mushedroom	ITEM_MUSHROOM_001	20	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_001_1	Mushedroom	ITEM_MUSHROOM_001	34	['', '', '']	['', '', '']	[]	D
ITEM_STATUS_ITEM_MUSHROOM_001_2	Mushedroom	ITEM_MUSHROOM_001	50	['', '', '']	['', '', '']	[]	C
ITEM_STATUS_ITEM_MUSHROOM_001_3	Mushedroom	ITEM_MUSHROOM_001	68	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	B
ITEM_STATUS_ITEM_MUSHROOM_001_4	Mushedroom	ITEM_MUSHROOM_001	85	['ITEM_EFF_EFFECT_0305', '', '']	[2, '', '']	['Synthesis: Quality Up']	A
ITEM_STATUS_ITEM_MUSHROOM_001_5	Mushedroom	ITEM_MUSHROOM_001	105	['ITEM_EFF_EFFECT_0305', '', '']	[3, '', '']	['Synthesis: Quality Up']	S
ITEM_STATUS_ITEM_MUSHROOM_002_0	Onmbrella	ITEM_MUSHROOM_002	25	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_002_1	Onmbrella	ITEM_MUSHROOM_002	39	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	D
ITEM_STATUS_ITEM_MUSHROOM_002_2	Onmbrella	ITEM_MUSHROOM_002	55	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	C
ITEM_STATUS_ITEM_MUSHROOM_002_3	Onmbrella	ITEM_MUSHROOM_002	73	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	B
ITEM_STATUS_ITEM_MUSHROOM_002_4	Onmbrella	ITEM_MUSHROOM_002	90	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	A
ITEM_STATUS_ITEM_MUSHROOM_002_5	Onmbrella	ITEM_MUSHROOM_002	110	['ITEM_EFF_EFFECT_0322', '', '']	[3, '', '']	['Increase Resonance Area - Square']	S
ITEM_STATUS_ITEM_MUSHROOM_003_0	Tiled Mushroom	ITEM_MUSHROOM_003	32	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_003_1	Tiled Mushroom	ITEM_MUSHROOM_003	48	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	D
ITEM_STATUS_ITEM_MUSHROOM_003_2	Tiled Mushroom	ITEM_MUSHROOM_003	66	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	C
ITEM_STATUS_ITEM_MUSHROOM_003_3	Tiled Mushroom	ITEM_MUSHROOM_003	86	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	B
ITEM_STATUS_ITEM_MUSHROOM_003_4	Tiled Mushroom	ITEM_MUSHROOM_003	105	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	A
ITEM_STATUS_ITEM_MUSHROOM_003_5	Tiled Mushroom	ITEM_MUSHROOM_003	126	['ITEM_EFF_EFFECT_0339', '', '']	[3, '', '']	['Neutralizers - Quality Boost']	S
ITEM_STATUS_ITEM_MUSHROOM_004_0	Parched Mushroom	ITEM_MUSHROOM_004	37	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_004_1	Parched Mushroom	ITEM_MUSHROOM_004	53	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	D
ITEM_STATUS_ITEM_MUSHROOM_004_2	Parched Mushroom	ITEM_MUSHROOM_004	71	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	C
ITEM_STATUS_ITEM_MUSHROOM_004_3	Parched Mushroom	ITEM_MUSHROOM_004	91	['ITEM_EFF_EFFECT_0337', '', '']	[2, '', '']	['Element Resonance - Bolt']	B
ITEM_STATUS_ITEM_MUSHROOM_004_4	Parched Mushroom	ITEM_MUSHROOM_004	110	['ITEM_EFF_EFFECT_0337', '', '']	[2, '', '']	['Element Resonance - Bolt']	A
ITEM_STATUS_ITEM_MUSHROOM_004_5	Parched Mushroom	ITEM_MUSHROOM_004	132	['ITEM_EFF_EFFECT_0337', '', '']	[3, '', '']	['Element Resonance - Bolt']	S
ITEM_STATUS_ITEM_MUSHROOM_005_0	Danger Mushroom	ITEM_MUSHROOM_005	42	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_005_1	Danger Mushroom	ITEM_MUSHROOM_005	58	['ITEM_EFF_EFFECT_0325', '', '']	[1, '', '']	['Increase Resonance Area - 2nd Stratum']	D
ITEM_STATUS_ITEM_MUSHROOM_005_2	Danger Mushroom	ITEM_MUSHROOM_005	76	['ITEM_EFF_EFFECT_0325', '', '']	[1, '', '']	['Increase Resonance Area - 2nd Stratum']	C
ITEM_STATUS_ITEM_MUSHROOM_005_3	Danger Mushroom	ITEM_MUSHROOM_005	96	['ITEM_EFF_EFFECT_0325', 'ITEM_EFF_EFFECT_0346', '']	[2, 1, '']	['Increase Resonance Area - 2nd Stratum', 'Rebuild Boost - ATK']	B
ITEM_STATUS_ITEM_MUSHROOM_005_4	Danger Mushroom	ITEM_MUSHROOM_005	115	['ITEM_EFF_EFFECT_0325', 'ITEM_EFF_EFFECT_0346', '']	[2, 2, '']	['Increase Resonance Area - 2nd Stratum', 'Rebuild Boost - ATK']	A
ITEM_STATUS_ITEM_MUSHROOM_005_5	Danger Mushroom	ITEM_MUSHROOM_005	136	['ITEM_EFF_EFFECT_0325', 'ITEM_EFF_EFFECT_0346', '']	[3, 3, '']	['Increase Resonance Area - 2nd Stratum', 'Rebuild Boost - ATK']	S
ITEM_STATUS_ITEM_MUSHROOM_006_0	Dusk Mushroom	ITEM_MUSHROOM_006	43	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_006_1	Dusk Mushroom	ITEM_MUSHROOM_006	57	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	D
ITEM_STATUS_ITEM_MUSHROOM_006_2	Dusk Mushroom	ITEM_MUSHROOM_006	80	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	C
ITEM_STATUS_ITEM_MUSHROOM_006_3	Dusk Mushroom	ITEM_MUSHROOM_006	102	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0338', '']	[2, 1, '']	['Element Resonance - Bolt', 'Element Resonance - Air']	B
ITEM_STATUS_ITEM_MUSHROOM_006_4	Dusk Mushroom	ITEM_MUSHROOM_006	117	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0338', '']	[2, 2, '']	['Element Resonance - Bolt', 'Element Resonance - Air']	A
ITEM_STATUS_ITEM_MUSHROOM_006_5	Dusk Mushroom	ITEM_MUSHROOM_006	139	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0338', '']	[3, 3, '']	['Element Resonance - Bolt', 'Element Resonance - Air']	S
ITEM_STATUS_ITEM_MUSHROOM_007_0	Sabersol	ITEM_MUSHROOM_007	47	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_MUSHROOM_007_1	Sabersol	ITEM_MUSHROOM_007	63	['ITEM_EFF_EFFECT_0353', '', '']	[1, '', '']	['Resonance Boost']	D
ITEM_STATUS_ITEM_MUSHROOM_007_2	Sabersol	ITEM_MUSHROOM_007	81	['ITEM_EFF_EFFECT_0353', '', '']	[1, '', '']	['Resonance Boost']	C
ITEM_STATUS_ITEM_MUSHROOM_007_3	Sabersol	ITEM_MUSHROOM_007	101	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0346', '']	[1, 1, '']	['Resonance Boost', 'Rebuild Boost - ATK']	B
ITEM_STATUS_ITEM_MUSHROOM_007_4	Sabersol	ITEM_MUSHROOM_007	120	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0346', '']	[2, 1, '']	['Resonance Boost', 'Rebuild Boost - ATK']	A
ITEM_STATUS_ITEM_MUSHROOM_007_5	Sabersol	ITEM_MUSHROOM_007	141	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0346', '']	[3, 2, '']	['Resonance Boost', 'Rebuild Boost - ATK']	S
ITEM_STATUS_ITEM_MUSHROOM_008_0	Argent Tarp	ITEM_MUSHROOM_008	48	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	E
ITEM_STATUS_ITEM_MUSHROOM_008_1	Argent Tarp	ITEM_MUSHROOM_008	62	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	D
ITEM_STATUS_ITEM_MUSHROOM_008_2	Argent Tarp	ITEM_MUSHROOM_008	85	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	C
ITEM_STATUS_ITEM_MUSHROOM_008_3	Argent Tarp	ITEM_MUSHROOM_008	107	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	B
ITEM_STATUS_ITEM_MUSHROOM_008_4	Argent Tarp	ITEM_MUSHROOM_008	122	['ITEM_EFF_EFFECT_0338', '', '']	[3, '', '']	['Element Resonance - Air']	A
ITEM_STATUS_ITEM_MUSHROOM_008_5	Argent Tarp	ITEM_MUSHROOM_008	144	['ITEM_EFF_EFFECT_0338', '', '']	[3, '', '']	['Element Resonance - Air']	S
ITEM_STATUS_ITEM_MUSHROOM_009_0	Jewel Mushroom	ITEM_MUSHROOM_009	58	['ITEM_EFF_EFFECT_0324', '', '']	[1, '', '']	['Increase Resonance Area - 1st Stratum']	E
ITEM_STATUS_ITEM_MUSHROOM_009_1	Jewel Mushroom	ITEM_MUSHROOM_009	72	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[1, 1, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	D
ITEM_STATUS_ITEM_MUSHROOM_009_2	Jewel Mushroom	ITEM_MUSHROOM_009	95	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[2, 1, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	C
ITEM_STATUS_ITEM_MUSHROOM_009_3	Jewel Mushroom	ITEM_MUSHROOM_009	117	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[2, 2, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	B
ITEM_STATUS_ITEM_MUSHROOM_009_4	Jewel Mushroom	ITEM_MUSHROOM_009	132	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[3, 2, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	A
ITEM_STATUS_ITEM_MUSHROOM_009_5	Jewel Mushroom	ITEM_MUSHROOM_009	155	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[3, 3, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	S
ITEM_STATUS_ITEM_MUSHROOM_010_0	Golden Crown	ITEM_MUSHROOM_010	63	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	E
ITEM_STATUS_ITEM_MUSHROOM_010_1	Golden Crown	ITEM_MUSHROOM_010	77	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0323', '']	[1, 1, '']	['Element Resonance - Bolt', 'Increase Resonance Area - Star']	D
ITEM_STATUS_ITEM_MUSHROOM_010_2	Golden Crown	ITEM_MUSHROOM_010	100	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0323', '']	[2, 1, '']	['Element Resonance - Bolt', 'Increase Resonance Area - Star']	C
ITEM_STATUS_ITEM_MUSHROOM_010_3	Golden Crown	ITEM_MUSHROOM_010	122	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0323', '']	[3, 2, '']	['Element Resonance - Bolt', 'Increase Resonance Area - Star']	B
ITEM_STATUS_ITEM_MUSHROOM_010_4	Golden Crown	ITEM_MUSHROOM_010	137	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0323', '']	[4, 2, '']	['Element Resonance - Bolt', 'Increase Resonance Area - Star']	A
ITEM_STATUS_ITEM_MUSHROOM_010_5	Golden Crown	ITEM_MUSHROOM_010	159	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0323', '']	[5, 3, '']	['Element Resonance - Bolt', 'Increase Resonance Area - Star']	S
ITEM_STATUS_ITEM_FISH_001_0	Sardine	ITEM_FISH_001	20	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FISH_001_1	Sardine	ITEM_FISH_001	34	['', '', '']	['', '', '']	[]	D
ITEM_STATUS_ITEM_FISH_001_2	Sardine	ITEM_FISH_001	50	['', '', '']	['', '', '']	[]	C
