id	x	z	location	note	collect_tag	fire	ice	bolt	air	neutral
36700190	0.20655914127423824	0.5629929292929293	Ligneus	Particles	REVERBERATION_PIECE_COLLECT_INFO_ROTTENSEA	{'elem_1': 'fire', 'num1_1': '3 - 8', 'rate1_1': 50, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '4 - 9', 'rate2_1': 50, 'num2_2': '2 - 4', 'rate2_2': 50, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '5 - 10', 'rate3_1': 50, 'num3_2': '5 - 10', 'rate3_2': 50, 'num3_3': '3 - 5', 'rate3_3': 50}	{'elem_1': 'ice', 'num1_1': '3 - 8', 'rate1_1': 100, 'num1_2': '3 - 8', 'rate1_2': 50, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '4 - 9', 'rate2_1': 100, 'num2_2': '4 - 9', 'rate2_2': 100, 'num2_3': '2 - 4', 'rate2_3': 50, 'elem_3': 'ice', 'num3_1': '5 - 10', 'rate3_1': 100, 'num3_2': '5 - 10', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '3 - 8', 'rate1_1': 75, 'num1_2': '1 - 3', 'rate1_2': 25, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '4 - 9', 'rate2_1': 75, 'num2_2': '4 - 9', 'rate2_2': 75, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 10', 'rate3_1': 75, 'num3_2': '5 - 10', 'rate3_2': 75, 'num3_3': '5 - 10', 'rate3_3': 75}	{'elem_1': 'air', 'num1_1': '3 - 8', 'rate1_1': 50, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '4 - 9', 'rate2_1': 50, 'num2_2': '2 - 4', 'rate2_2': 50, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '5 - 10', 'rate3_1': 50, 'num3_2': '5 - 10', 'rate3_2': 50, 'num3_3': '3 - 5', 'rate3_3': 50}	{'elem_1': 'neutral', 'num1_1': '3 - 8', 'rate1_1': 100, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'neutral', 'num2_1': '4 - 9', 'rate2_1': 100, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'neutral', 'num3_1': '5 - 10', 'rate3_1': 100, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}
36700191	0.20459515235457065	0.5915468013468014	Ligneus	Particles	REVERBERATION_PIECE_COLLECT_INFO_ROTTENSEA	{'elem_1': 'fire', 'num1_1': '3 - 8', 'rate1_1': 50, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '4 - 9', 'rate2_1': 50, 'num2_2': '2 - 4', 'rate2_2': 50, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '5 - 10', 'rate3_1': 50, 'num3_2': '5 - 10', 'rate3_2': 50, 'num3_3': '3 - 5', 'rate3_3': 50}	{'elem_1': 'ice', 'num1_1': '3 - 8', 'rate1_1': 100, 'num1_2': '3 - 8', 'rate1_2': 50, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '4 - 9', 'rate2_1': 100, 'num2_2': '4 - 9', 'rate2_2': 100, 'num2_3': '2 - 4', 'rate2_3': 50, 'elem_3': 'ice', 'num3_1': '5 - 10', 'rate3_1': 100, 'num3_2': '5 - 10', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '3 - 8', 'rate1_1': 75, 'num1_2': '1 - 3', 'rate1_2': 25, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '4 - 9', 'rate2_1': 75, 'num2_2': '4 - 9', 'rate2_2': 75, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 10', 'rate3_1': 75, 'num3_2': '5 - 10', 'rate3_2': 75, 'num3_3': '5 - 10', 'rate3_3': 75}	{'elem_1': 'air', 'num1_1': '3 - 8', 'rate1_1': 50, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '4 - 9', 'rate2_1': 50, 'num2_2': '2 - 4', 'rate2_2': 50, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '5 - 10', 'rate3_1': 50, 'num3_2': '5 - 10', 'rate3_2': 50, 'num3_3': '3 - 5', 'rate3_3': 50}	{'elem_1': 'neutral', 'num1_1': '3 - 8', 'rate1_1': 100, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'neutral', 'num2_1': '4 - 9', 'rate2_1': 100, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'neutral', 'num3_1': '5 - 10', 'rate3_1': 100, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}
45613060	0.4982686980609418	0.1821393939393939	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613061	0.499604432132964	0.1846377104377104	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613062	0.4796469529085872	0.22092828282828286	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613063	0.48499903047091414	0.20796734006734002	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613064	0.48649764542936286	0.22233872053872056	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613065	0.48987950138504155	0.21816801346801346	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613066	0.4760721606648199	0.21672626262626266	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613067	0.4822843490304709	0.2032636363636363	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
45613068	0.4862821329639889	0.19003030303030302	Sivash	Particles	REVERBERATION_PIECE_COLLECT_INFO_ICE_ROTTENSEA_C	{'elem_1': 'fire', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 10', 'rate3_3': 100}	{'elem_1': 'bolt', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
