monster_id	text_eng	desc_eng	text_jpn	desc_jpn	text_chs	desc_chs	text_cht	desc_cht	text_deu	desc_deu	text_fra	desc_fra	text_kor	desc_kor	text_rus	desc_rus	text_spa	desc_spa	img_no	race	break_symbol	break_weak_phys	fire	ice	bolt	air	star_hp	star_atk	star_def	star_spd	status_resist	disp_flag	rate	drop	rare_rate	rare_drop	trait	trait_rate	piece	piece_rate	table_id	drop_tag	rare_drop_tag	trait_id
MONSTER_CLOCODILE_03	Mossy Leader	A monster covered in moss and aquatic plants. Its species is known for having impressive jaw strength, but this variety's bite is the most powerful. It approaches prey with its mouth wide open, so that it can swiftly devour them.	深緑の巨頭	コケや水草に覆われた魔物。この種族は総じて強い顎を持つが、この種類はその中でも最も顎の力が強い。そのため、すぐに獲物を噛みつけるように、大きな口を開けながら接近してくる	深绿巨头	身体覆盖着苔藓与水草的魔物。该种族全都具有强壮发达的下颚，其中又以该种类的咬合力最为强大。因此其在接近猎物时会张开大嘴，以便立刻将猎物一口咬住。	深綠巨頭	身體覆蓋著苔蘚與水草的魔物。這個種族全都具備強壯發達的雙顎，其中又以該種類的咬合力最為強大。因此其在接近獵物時會張開大嘴，以便立刻將獵物一口咬住。	Moosanführer	Ein mit Moos und Wasserpflanzen bewachsenes Monster. Seine Gattung ist für ihre beeindruckende Kieferstärke bekannt, aber der Biss dieser Art ist der stärkste. Es nähert sich seiner Beute mit weit geöffnetem Maul, um sie schnell zu verschlingen.	Chef moussu	Un monstre couvert de mousse et de plantes aquatiques. Son espèce est connue pour sa mâchoire puissante, mais la morsure de cette race spécifique est la plus redoutable. Il approche ses proies la bouche grande ouverte pour les dévorer plus rapidement.	심록의 거두	이끼와 수초로 뒤덮인 몬스터. 이 종족은 대체로 강한 턱을 지녔지만, 그중에서도 이 종은 턱의 힘이 가장 강하다. 그래서 바로 먹잇감을 물어뜯고자 크게 입을 벌리며 다가온다	Болотный вожак	Тело этого чудовища покрыто мхом и водорослями. Как и все представители его вида, обладает чрезвычайно мощными челюстями, но его укус самый сильный. Широко раскрыв пасть, приближается к добыче, чтобы мгновенно ее проглотить.	Líder musgoso	Un monstruo cubierto de musgo y otras plantas acuáticas. Se conoce a esta especie por su impresionante mandíbula, aunque el mordisco de esta variedad es especialmente poderoso. Se acerca a su presa con las fauces abiertas para devorarla sin demora.	95	Crocodile	10	False		RESIST		WEAK	4	4	3	3	[0, 0, 0, 0, 0, 0, 0, 0, 50, 0]	1	30	Fatal Beast Scale	100	Marimo	Crocodile Slayer	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_ANIMAL_018	ITEM_FISH_004	ITEM_TRAIT_TRAIT_065
MONSTER_CLOCODILE_04	Swamp Harbor	A monster that is constantly lying in wait for prey, preferring places with dirty water. Because of this disposition, it is highly resistant to disease, and its scales are always shiny and polished.	スワンプハーバー	水質が良くない場所を好み、常に獲物を待ち構えている魔物。その性質もあって、病気への耐性が強く、鱗は常にピカピカに磨かれている	沼泽港湾	喜欢水质不佳之处，总是在埋伏猎物的魔物。受此特性影响，对疾病有很强的抵抗力，鳞片总是被磨得发亮。	沼澤港灣	喜歡水質不佳之處，總是在埋伏獵物的魔物。受此特性影響，對疾病抵抗力很強，鱗片總是被磨得發亮。	Sumpfriese	Ein Monster, das ständig auf Beute lauert und Orte mit schmutzigem Wasser bevorzugt. Aufgrund dieser Veranlagung ist es sehr widerstandsfähig gegen Krankheiten, und seine Schuppen sind immer glänzend und poliert.	Croc'marais	Un monstre constamment à l'affût d'une proie, de préférence dans des endroits avec de l'eau sale. Grâce à cette prédisposition, il est très résistant aux maladies, et ses écailles sont toujours polies et brillantes.	스웜프 하버	수질이 좋지 않은 곳을 선호하며 항상 먹이를 기다리는 몬스터.이러한 성질도 있어서 병에 대한 내성이 강하고 비늘은 항상 반짝반짝 빛나고 있다	Портоболотник	Это чудовище постоянно поджидает добычу, скрываясь в грязной, мутной воде. В силу проживания в такой среде оно устойчиво к болезням. Его чешуя сияет, будто отполированная.	Mole de ciénaga	Este monstruo está siempre al acecho de una nueva presa y prefiere los lugares con agua turbia. Debido a esta forma de vida, es muy resistente a las enfermedades y sus escamas siempre están brillantes y pulidas.	96	Crocodile	30	False		RESIST		WEAK	4	5	3	3	[0, 0, 0, 0, 0, 0, 0, 0, 50, 0]	1	30	King Crocodile Cut-Proof Hide	100	Marimo	Block Frostbite	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_MAT_241	ITEM_FISH_004	ITEM_TRAIT_TRAIT_072
MONSTER_SAPLING_00	Sapling	A humanoid monster capable of walking on two feet. It tends to sit among the local flora, blending in perfectly with plants, ores, and other frequently gathered ingredients.	サップリング	二足歩行で歩く人型の魔物。普段は植物や鉱石などの採取物の中に紛れて、じっとしている	幼苗孢子怪	用两只脚步行的人形魔物。平时会混在植物或矿石等采集物中一动不动。	幼嫩苗蕈	用兩隻腳步行的人型魔物。平常會混在植物或礦石等採集物中動也不動。	Sämling	Ein humanoides Monster, das auf zwei Beinen laufen kann. Es neigt dazu, sich in der örtlichen Flora aufzuhalten und sich perfekt unter Pflanzen, Erzen und anderen häufig gesammelten Zutaten zu verstecken.	Arbrisseau	Un monstre humanoïde capable de se déplacer sur deux pieds. Il se trouve généralement au milieu de la flore locale et se fond parfaitement avec les plantes, les minerais et d'autres ingrédients prisés.	새플링	이족보행하는 인간형 몬스터. 평소에는 식물이나 광석 등의 채집물 속에 섞여 움직이지 않는다	Черешок	Человекоподобное чудовище, способное передвигаться на двух ногах. Чаще всего прячется среди растений, руд и прочих популярных ингредиентов, идеально сливаясь с окружением.	Brótex	Un monstruo humanoide capaz de caminar a dos patas. Se sienta entre las flores y se camufla con las plantas, minerales y otros ingredientes de uso frecuente.	97	Sporeling	10	True	WEAK				1	1	2	2	[0, 0, 0, 0, 0, 0, 0, 0, 50, 50]	1	30	Danger Mushroom	100	Mock Mushroom	Sporeling Slayer	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_MUSHROOM_005	ITEM_INSECT_004	ITEM_TRAIT_TRAIT_066
MONSTER_SAPLING_01	Spore Carrier	A monster that ambushes its prey by spreading spores. The spores are toxic to human beings when inhaled or touched. These creatures can also release condensed versions of their spores from the top of their heads.	スポアキャリアー	獲物を待ち伏せて、胞子を撒き散らす。撒かれる胞子は人体に有害な毒を含んでいるため、吸うのはもちろん、皮膚につくのすら危険な代物。凝縮した胞子を頭部から放つこともできる	孢子搬运者	对猎物进行埋伏并散播孢子的魔物。散播的孢子中含有对人体有害的毒素，吸入体内自不用说，连沾到皮肤都很危险。该魔物还能从头部释放浓缩的孢子。	孢子搬運者	會對獵物進行埋伏，並散播孢子的魔物。牠散播的孢子中含有對人體有害的毒素，不只是吸入體內，連沾到皮膚都很危險。還能從頭部釋放濃縮的孢子。	Sporenträger	Ein Monster, das seine Beute aus dem Hinterhalt angreift, indem es Sporen verbreitet. Die Sporen sind für Menschen giftig, wenn sie eingeatmet oder berührt werden. Diese Kreaturen können auch kondensierte Versionen ihrer Sporen von ihrem Kopf aus freisetzen.	Porteur de spores	Un monstre qui piège ses proies en libérant des spores toxiques à l'inhalation ou au toucher pour les humains. Ces créatures peuvent aussi rejeter des versions condensées de leurs spores par le haut de leur tête.	스포어 캐리어	먹잇감을 기다리며 포자를 뿌린다. 포자는 인체에 유해한 독을 품고 있기 때문에 흡입하거나 피부에 닿으면 위험하다. 응축한 포자를 머리에서 방출할 수도 있다	Споронос	Это чудовище ловит свою добычу с помощью спор. В них содержится яд, который попадает в организм человека через кожу или дыхательные пути. Также может выпускать конденсированные споры из своей макушки.	Esporius	Un monstruo que tiende emboscadas a sus presas esparciendo esporas que son venenosas para los humanos por contacto o inhalación. También puede liberar una versión condesada de estas esporas desde la parte superior de su cabeza.	98	Sporeling	10	True	WEAK				2	1	3	2	[0, 0, 0, 0, 0, 0, 0, 0, 50, 50]	1	30	Danger Mushroom	100	Onmbrella	Sporeling Slayer	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_MUSHROOM_005	ITEM_MUSHROOM_002	ITEM_TRAIT_TRAIT_066
MONSTER_SAPLING_02	Soilplower	A monster with a body as tough as stone. While releasing spores mixed with sand and stones is its defining feature, it is also an efficient magic user. As such, it is generally agreed that it possesses a moderate amount of intelligence.	プロウソイル	石のように硬い身体を持つ魔物。細かな砂や石の混じった胞子をばら撒くのが特徴で、それ以外にも魔法攻撃が得意。そこそこ知性を持った魔物と言われている	犁土孢子怪	身体如石头般坚硬的魔物。特征是会散播混有细小沙石的孢子，除此之外还擅长魔法攻击。据说具有一定的智慧。	犁土怪蕈	身體如石頭般堅硬的魔物。特徵是會散播混有細小沙石的孢子，除此以外還擅長魔法攻擊。據說具有一定的智慧。	Erdepflüger	Ein Monster mit einem Körper, der so hart wie Stein ist. Seine Besonderheit ist das Freisetzen von Sporen, die mit Sand und Steinen vermischt sind, aber es kann auch geschickt mit Magie umgehen. Es wird allgemein angenommen, dass es über eine mäßige Intelligenz verfügt.	Laboureur	Un monstre à la peau aussi dure que de la roche. Caractérisé par le mélange de spores, de sable et de roche qu'il libère, il manipule également la magie. De ce fait, on estime généralement qu'il possède un minimum d'intelligence.	플로 소일	돌처럼 몸이 단단한 몬스터. 고운 모래나 돌이 섞인 포자를 뿌릴 수 있으며, 그 외에도 마법 공격이 특징이다.어느 정도의 지성이 있는 몬스터로 알려져 있다	Плужник	Чудовище с твердым, как камень, телом. Наиболее известно тем, что выпускает споры, смешанные с песком и камнями, но также обладает и магическими способностями. И по сути, считается в меру разумным.	Terruptor	El cuerpo de este monstruo es duro como una piedra. Se le reconoce por liberar esporas mezcladas con arena y piedras, además de por ser un ente mágico. Por lo cual, se afirma que posee una inteligencia moderada.	99	Sporeling	10	True	WEAK				2	3	3	2	[0, 0, 0, 0, 0, 0, 0, 0, 50, 50]	1	30	Danger Mushroom	100	Tiled Mushroom	Sporeling Slayer	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_MUSHROOM_005	ITEM_MUSHROOM_003	ITEM_TRAIT_TRAIT_066
MONSTER_SAPLING_03	Shadow Mistel	This monster is created when particular parasitic spores come into contact with a Soilplower. It is the most intelligent variety of its species and is capable of wielding both strong magic and a sturdy staff.	シャドウミステル	プロウソイルに特別な胞子が寄生することで生まれる。同族の中でも最も知性が高く、杖を駆使して強力な魔法攻撃を使用することができる	寄生影子	特殊的孢子寄生于犁过的土壤而产生的魔物。有着同族中最高的智能，能使用手杖施展强大的魔法攻击。	寄生影子	特殊的孢子寄生於犁過的土壤而產生的魔物。有著同族中最高的智能，能使用手杖施展強大的魔法攻擊。	Schattenmistel	Dieses Monster entsteht, wenn bestimmte parasitäre Sporen mit einem Erdepflüger in Kontakt kommen. Es ist die intelligenteste Variante seiner Spezies und ist in der Lage, sowohl starke Magie als auch einen stabilen Stab zu benutzen.	Mistel de l'ombre	Ce monstre est créé lorsque certaines spores parasitaires entrent en contact avec un Laboureur. C'est la race la plus intelligente de son espèce, capable de manier à la fois une magie puissante et un bâton robuste.	섀도 미스텔	플로 소일에 특별한 포자가 기생하면 태어난다. 동족 중에서도 가장 지성이 높고, 지팡이를 활용해 강력한 마법 공격을 펼칠 수 있다	Скрытник	Это чудовище появляется на свет, когда особые споры-паразиты вступают в контакт с плужником. Наиболее развитый представитель своего вида, владеет сильной магией и крепким посохом.	Nebuspectro	Este monstruo surge cuando unas esporas parasitarias entran en contacto con un Terruptor. Es la variedad más inteligente de esta especie y es capaz de blandir bastones tan mágicos como robustos.	100	Sporeling	10	True	WEAK				3	4	3	2	[0, 0, 0, 0, 0, 0, 0, 0, 50, 50]	1	30	Danger Mushroom	100	Parched Mushroom	Sporeling Slayer	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_MUSHROOM_005	ITEM_MUSHROOM_004	ITEM_TRAIT_TRAIT_066
MONSTER_SAPLING_04	Flowerish	A monster that is always emitting spores. In a short battle this won't pose an issue, but inhaling spores for an extended period will cause one to feel sick, so it's best to keep any fighting quick.	フラワリッシュ	常に胞子を振りまいている魔物。短時間であれば問題はないが、長時間胞子を吸い込むと体調が悪くなるため、戦闘するなら短時間に抑えるのがよい	百花齐放	总是在散播孢子的魔物。虽说短时间吸入孢子还没关系，但时间一拉长就会不舒服，因此打起来时最好速战速决。	百花齊放	總是在散播孢子的魔物。雖說短時間吸入孢子還沒關係，但時間一拉長就會不舒服，因此打起來時最好速戰速決。	Bluoma	Ein Monster, das ständig Sporen ausstößt. In einem kurzen Kampf stellt dies kein Problem dar, aber wenn man die Sporen über einen längeren Zeitraum einatmet, wird einem übel, also sollte man einen Kampf schnell abwickeln.	Fleurage	Un monstre qui émet des spores en permanence. Si le combat ne dure pas, cela ne sera pas un problème. En revanche, inhaler des spores pendant longtemps pourrait vous rendre malade. Il est donc conseillé de mettre rapidement un terme à l'affrontement.	플라워리시	항상 포자를 날리는 몬스터.짧은 시간이면 문제없으나, 포자를 장시간 들이마시면 몸 상태가 나빠지기 때문에 전투 시에는 단시간에 끝내는 것이 좋다	Цветляк	Это чудовище постоянно выбрасывает споры. Это не проблема, если расправиться с ним быстро. Если же бой затянется, вдыхание спор вызовет дурноту, так что не медлите!	Florez	Monstruo que emite esporas en todo momento. No supone un gran problema si el enfrentamiento contra él es breve, pero inhalar esporas durante un tiempo prolongado provoca mareos. Es mejor acabar la batalla cuanto antes.	101	Sporeling	10	True	WEAK				3	4	4	3	[0, 0, 0, 0, 0, 0, 0, 0, 50, 50]	1	30	Chief's Staff	100	Dusk Mushroom	Block Poison	10	ICE	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_MAT_242	ITEM_MUSHROOM_006	ITEM_TRAIT_TRAIT_067
MONSTER_BIOME3_00	Cave Bat	A monster that inhabits caves, hanging from the ceiling. It has poor eyesight, but locates its prey by emitting ultrasonic waves. It swoops down to attack once the target draws near.	ケイブバット	洞窟に生息し、天井にぶら下がる魔物。目が悪い分、周囲に超音波を出すことで、獲物の位置を特定し、自身に近づいた時に急降下して襲う性質を持つ	洞窟蝙蝠	栖息在洞窟，习惯倒挂在洞顶的魔物。视力不佳，但通过向周围发出超声波以锁定猎物的位置。待猎物靠近后，再发动俯冲攻击。	洞窟蝙蝠	棲息在洞窟，且會倒掛在洞頂的魔物。視力不佳，但會向周圍發出超音波以鎖定獵物的位置。待獵物靠近後，再發動俯衝攻擊。	Höhlenfledermaus	Ein Monster, das in Höhlen lebt und von der Decke hängt. Es hat ein schlechtes Sehvermögen, lokalisiert seine Beute aber mit Hilfe von Ultraschallwellen, die es aussendet. Sobald sich das Ziel nähert, stürzt es sich auf die Beute.	Chauve-souris troglodyte	Un monstre qui habite dans des grottes et s'accroche au plafond. Sa vue est très mauvaise, mais il localise ses proies en émettant des ondes ultrasoniques. Il s'abat sur les proies qui s'approchent trop près.	케이브 배트	동굴에 서식하고 천장에 매달려 있는 몬스터. 눈이 나쁜 만큼, 주위에 초음파를 발사해 사냥감의 위치를 특정하고, 자신에게 접근하면 빠르게 강하해 덮치는 성질이 있다	Пещерная летучая мышь	Это чудовище обитает под сводами пещер. Зрение у него слабое, так что оно засекает добычу при помощи ультразвука. Когда цель приблизится, оно атакует ее сверху.	Murciélago cavernoso	Monstruo que habita en cuevas colgado del techo. Su vista es deficiente, por lo que localiza a su presa emitiendo ondas ultrasónicas. Se abalanza cuando tiene a su objetivo cerca.	102	Bat	5	True		WEAK	RESIST		4	4	3	4	[50, 50, 50, 0, 0, 0, 0, 0, 50, 0]	1	30	Large Bone	100	Robust Fossil	Stun Boost	10	AIR	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_ANIMAL_001	ITEM_ANIMAL_019	ITEM_TRAIT_TRAIT_010
MONSTER_BIOME3_01	Pitch-Black Hunter	A true hunter that prefers dark places and hunts down its prey one after the other. However, it is sensitive to light and freezes up for a time if the sun shines on it.	漆黒の狩人	暗い場所を好み、次から次へと獲物を狩り尽くす、生粋の狩人。その反面、光にはかなり弱く、太陽に照らされるとしばらく動けなくなる	漆黑猎人	喜欢待在黑暗场所的魔物。习惯将猎物一个个猎捕殆尽，是天生的猎手。另一方面对光线却相当没有抵抗力，一旦照到阳光，便会暂时无法动弹。	漆黑獵人	喜歡黑暗場所的魔物。會將獵物一個個地獵捕殆盡，是天生的獵人。另一方面對光線卻相當沒有抵抗力，一旦照到陽光，便會暫時無法動彈。	Pechschwarzer Jäger	Ein echter Jäger, der dunkle Orte bevorzugt und seine Beute nacheinander zur Strecke bringt. Er ist jedoch lichtempfindlich und erstarrt eine Zeit lang, wenn die Sonne auf ihn scheint.	Chasseur nocturne	Un véritable chasseur qui préfère les endroits sombres et chasse ses proies les unes après les autres. Cependant, il est sensible à la lumière et se fige pendant un certain temps s'il est exposé au soleil.	칠흑의 사냥꾼	어두운 곳을 선호하며 차례차례로 사냥감을 모조리 사냥하는, 타고난 사냥꾼.하지만 빛에는 상당히 약해서 태양빛에 맞으면 한동안 움직일 수 없게 된다	Черный охотник	Это чудовище — беспощадный охотник. Предпочитает скрываться в темноте и убивает одну жертву за другой. Однако оно боится света и замирает, когда на него попадает солнечный луч.	Cazador umbrío	El epítome de cazador que prefiere los lugares oscuros y no deja presa con vida. Sin embargo, es muy sensible a la luz y se queda paralizado si le da la luz del sol.	103	Bat	5	True		WEAK	RESIST		2	2	2	3	[50, 50, 50, 0, 0, 0, 0, 0, 50, 0]	1	30	Large Bone	100	Robust Fossil	Stun Boost	10	AIR	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_ANIMAL_001	ITEM_ANIMAL_019	ITEM_TRAIT_TRAIT_010
MONSTER_BIOME3_02	Resonator	A monster that specializes in working as a group, resonating with the others to establish their hunting grounds. Each knows the position of the others at all times, allowing for powerful combination attacks.	リゾネーター	群れを形成して、個体同士で共鳴することで狩り場を作るのが得意な魔物。互いの位置を常に把握しているため、コンビネーションによる攻撃が強力	共鸣者	擅长结群并用个体间的共鸣创造猎场的魔物。总是能清楚掌握彼此的位置，因此能通过互相配合，发动强力的攻击。	共鳴者	成群結隊善用個體間的共鳴創造獵場的魔物。總是能清楚掌握彼此的位置，因此能透過互相配合，發動強力的攻擊。	Resonator	Ein Monster, das auf Zusammenarbeit spezialisiert ist und miteinander Jagdgründe errichtet. Jeder kennt zu jeder Zeit die Position der anderen, was mächtige Kombinationsangriffe ermöglicht.	Résonateur	Un monstre qui préfère agir en groupe et entre en résonance avec les autres pour établir son terrain de chasse. Chacun connaît la position des autres en permanence, ce qui leur permet de réaliser de puissantes attaques combinées.	레조네이터	무리를 짓고, 개체끼리 공명해 사냥터를 만드는 것이 특기인 몬스터.서로의 위치를 항상 파악하고 있기 때문에 콤비네이션 공격이 강력하다	Резонатор	Эти чудовища нападают группами, резонируя с другими, чтобы обозначить свои охотничьи угодья. В любой момент каждое точно знает, где находятся сородичи, что позволяет им проводить мощные совместные атаки.	Resonador	Este monstruo está acostumbrado a trabajar en grupo y emite sonidos a sus compañeros para establecer un territorio de caza. Cada individuo sabe la posición del resto de la manada en todo momento y juntos realizan emboscadas precisas y despiadadas.	104	Bat	5	True		WEAK	RESIST		2	3	2	3	[50, 50, 50, 0, 0, 0, 0, 0, 50, 0]	1	30	Large Bone	100	Robust Fossil	Stun Boost	10	AIR	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_ANIMAL_001	ITEM_ANIMAL_019	ITEM_TRAIT_TRAIT_010
MONSTER_BIOME3_03	Blood Vamp	A variety of monster that absorbs mana from its prey as it sucks its blood. It uses stronger magic than its peers, so one must be cautious of it even while at a distance.	ブラッドヴァンプ	獲物から吸血すると共に、マナを吸収する特殊な個体。他の個体よりも強力な魔法を使用するため、遠距離にいても油断は禁物	血腥妖妇	对猎物吸血的同时也会吸收玛那的特殊个体。由于会使用比其他个体更为强大的魔法，即使距离甚远也不能大意。	血腥妖婦	對獵物吸血的同時也會吸收瑪那的特殊個體。會使用比其他個體更為強大的魔法，因此就算身在遠處也不能大意。	Blutsauger	Eine Monsterart, die Mana von ihrer Beute absorbiert, während sie ihr Blut saugt. Sie verwendet stärkere Magie als ihre Artgenossen, daher muss man sich vor ihr in Acht nehmen, selbst wenn sie sich in einiger Entfernung befindet.	Vampire sanglant	Une espèce de monstre qui absorbe le mana de sa victime en lui suçant le sang. Il utilise une magie plus puissante que ses congénères. Prenez garde, même si vous êtes loin.	블러드 뱀프	사냥감으로부터 흡혈하는 것과 동시에 마나를 흡수하는 특수 개체.다른 개체보다 강력한 마법을 사용하기 때문에 거리가 떨어져 있어도 방심은 금물이다	Кровосос	Это чудовище пьет кровь своих жертв, поглощая их ману. В отличие от себе подобных, использует более сильную магию, так что будьте осторожны, даже если оно не рядом с вами.	Vampiro sanguinario	Una variedad de monstruo que absorbe el maná de su presa al chuparle la sangre. Usa una magia más poderosa que la del resto, por lo que hay que mantener las distancias en todo momento.	105	Bat	5	True		WEAK	RESIST		3	4	2	4	[50, 50, 50, 0, 0, 0, 0, 0, 50, 0]	1	30	Large Bone	100	Robust Fossil	Stun Boost	10	AIR	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_ANIMAL_001	ITEM_ANIMAL_019	ITEM_TRAIT_TRAIT_010
MONSTER_BIOME3_04	Cave Master	A monster that has taken control of a cave by defeating all of the other monsters within it. It rarely sleeps and is highly observant, noticing even the smallest of irregularities.	洞穴の主	洞窟にいるあらゆる魔物を倒し、その洞窟を支配する立場になった魔物。睡眠時間が非常に少なく、少しの異変も逃さない観察力を持つ	洞穴之主	击败洞窟里的所有魔物后称霸洞窟的魔物。睡眠时间极短且有着很强的观察力，不会错过半点异状。	洞穴之主	擊敗洞窟裡的所有魔物後稱霸洞窟的魔物。睡眠時間極短且有著很強的觀察力，不會錯過半點異狀。	Höhlenmeister	Ein Monster, das die Kontrolle über eine Höhle übernommen hat, indem es alle anderen Monster in der Höhle besiegt hat. Es schläft selten, ist sehr aufmerksam und bemerkt selbst die kleinsten Unregelmäßigkeiten.	Troglopro	Un monstre qui a pris le contrôle d'une grotte en éliminant tous les autres monstres qui s'y trouvaient. Il ne dort que rarement et a un sens de l'observation très développé qui lui permet d'apercevoir même les plus petites irrégularités.	동굴의 지배자	동굴에 있는 온갖 몬스터를 쓰러트려서 그 동굴을 지배하는 위치에 선 몬스터.수면 시간이 매우 적고, 조금의 이변도 놓치지 않는 관찰력을 지녔다	Пещерный хозяин	Это чудовище захватило пещеру, расправившись со всеми ее обитателями. Оно очень редко спит и обладает исключительной наблюдательностью. Так что никто не пройдет незамеченным.	Amo de las cavernas	Este monstruo se hace con el control de una cueva derrotando a todos los monstruos que la habitan. Duerme en contadas ocasiones y siempre está atento a su alrededor, llegando a percibir incluso la más ínfima perturbación.	106	Bat	30	True		WEAK	RESIST		3	4	2	5	[50, 50, 50, 0, 0, 0, 0, 0, 50, 0]	1	30	Robust Fossil	100	Pure Truffle	Block Sleep	10	AIR	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_ANIMAL_019	ITEM_FOODSTUFF_013	ITEM_TRAIT_TRAIT_068
MONSTER_BIOME4_00	Mana Monstrosity	A monster that is as powerful as it is enormous. Most of its body is made of mana, so it is easily affected by its surroundings. While it does not normally move much, if it detects a moving object it will chase after it.	ミュータント	巨大な分、非常に強い力を持つ魔物。身体の大部分がマナで出来ており、周囲の影響を受けやすい。普段はあまり動くことはないが、動くものを見つけるとそれを追いかける性質を持つ	突变体	体型巨大并有着强大力量的魔物。身体的大部分由玛那构成，容易被周围的环境影响。平时很少活动，但有着看到会动的物体就会追上去的性质。	突變體	體型巨大並有著強大力量的魔物。身體的大部分由瑪那構成，容易被周圍的環境影響。平時很少活動，但有著看見會動的物體就追上去的性質。	Mana-Ungeheuer	Ein Monster, das ebenso mächtig wie riesig ist. Der größte Teil seines Körpers besteht aus Mana, so dass es leicht von seiner Umgebung beeinflusst wird. Normalerweise bewegt es sich nicht viel, aber wenn es ein sich bewegendes Objekt entdeckt, jagt es ihm hinterher.	Monstruosité de mana	Un monstre colossal doté d'une puissance remarquable. Comme la majorité de son corps est constituée de mana, son environnement influence son comportement. Même s'il ne bouge pas beaucoup, il n'hésitera pas à pourchasser tout objet en mouvement.	뮤턴트	거대한 만큼 매우 강력한 몬스터. 신체의 대부분이 마나로이루어져 있어 주위의 영향을 쉽게 받는다. 평소에는 거의 움직이지 않지만, 움직이는 것을 발견하면 그것을 뒤쫓는 성질이 있다	Чудовищность маны	Чудовище невероятных размеров и мощи. Большая часть его тела состоит из маны, поэтому подвержена влиянию окружающей среды. Обычно ленивое и спокойное, но, если заметит движущуюся цель, пустится в погоню.	Monstruosidad de maná	Un monstruo tan indómito como enorme. Casi todo su cuerpo está formado por maná, por lo que es sensible a su entorno. Aunque no suele molestarse en moverse demasiado, irá tras cualquier cosa que se mueva a su alrededor sin dudarlo.	107	Mutant	15	False		RESIST		WEAK	3	4	2	2	[0, 0, 0, 0, 0, 0, 0, 50, 50, 0]	1	30	Rose Crystal	100	Mana Meltazite			THUNDER	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_FLOWER_014	ITEM_ORE_011	
MONSTER_BIOME4_01	Creepy Doll	Named after the bottomless sense of dread it evokes when it is seen. It is not the type to be taken by surprise, so exercise extreme caution when fighting it.	クリーピードール	姿を見ると、底知れない恐怖感を覚えることから名づけられた魔物。その性質のおかげで、奇襲されることはあまりないため、慎重に戦うのが重要	诡异玩偶	因外表令人毛骨悚然而得名的魔物。也正因如此，它们鲜少遭到偷袭，与其战斗时需要保持谨慎。	詭異玩偶	因其令見者無比恐懼的模樣而得名的魔物。由於這一性質，使其對手幾乎無法展開偷襲，因此謹慎戰鬥便顯得重要。	Unheimliche Puppe	Benannt nach dem bodenlosen Gefühl des Schreckens, das es auslöst, wenn es gesehen wird. Es lässt sich nicht überrumpeln, daher sollte man im Kampf mit ihm äußerst vorsichtig sein.	Poupée effrayante	Un monstre qui provoque un sentiment de terreur profonde, d'où son nom. Il est impossible de le prendre par surprise, alors soyez très vigilants si vous l'attaquez.	크리피 돌	모습을 보면 정체 모를 공포심을 느낀다고 하여 이런 이름이 붙여진 몬스터. 그 성질 덕분에 기습을 당하는 일은 거의 없기 때문에 신중하게 싸우는 것이 중요하다	Жуткая кукла	Это чудовище получило название из-за безграничного ужаса, который вызывает своим видом. В битве с ним следует быть предельно осторожным — его не так-то просто застать врасплох.	Muñeca espeluznante	Recibe su nombre por la infinita sensación de angustia que provoca su mera apariencia. No se deja pillar por sorpresa, por lo que se recomienda precaución al ir a su encuentro.	108	Mutant	15	False		RESIST		WEAK	4	4	2	3	[0, 0, 0, 0, 0, 0, 0, 50, 50, 0]	1	30	Rose Crystal	100	Mana Meltazite			THUNDER	50	['MONSTER_DROP_TABLE_00', 'MONSTER_DROP_TABLE_01', 'MONSTER_DROP_TABLE_02']	ITEM_FLOWER_014	ITEM_ORE_011	
