item_id	text_eng	desc_eng	text_jpn	desc_jpn	text_chs	desc_chs	text_cht	desc_cht	text_deu	desc_deu	text_fra	desc_fra	text_kor	desc_kor	text_rus	desc_rus	text_spa	desc_spa	imgNo	multiImgNo	lv	duplicate_cost	range	fire	ice	bolt	air	category	material	convert_material_num	exchange_rate	disp_flag	atk	def	spd	use_num	mana	cool_time	target_type	aoe
ITEM_INTERIOR_47	Fancy Ceiling Decoration		ファンシーな天井飾り		花俏天花板装饰		花俏天花板裝飾		Schickes Mobile		Décoration de plafond chic		화려한 천장장식		Модное потолочное украшение		Colgante sofisticado		10046	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_48	Wild Ceiling Decoration		ワイルドな天井飾り		狂野天花板装饰		狂野天花板裝飾		Dekorative Hängepflanze		Décoration de plafond rustique		와일드한 천장장식		Самобытное потолочное украшение		Colgante silvestre		10047	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_49	Dark Ceiling Decoration		ダークな天井飾り		黑暗天花板装饰		黑暗天花板裝飾		Dunkle Deckenverzierung		Décoration de plafond ténébreuse		검은 천장장식		Темное потолочное украшение		Colgante oscuro		10048	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_50	Ceiling Fan		シーリングファン		吊扇		吊扇		Deckenventilator		Ventilateur de plafond		실링팬		Потолочный вентилятор		Ventilador de techo		10049	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_51	Ceiling Fixture A		天井飾りA		天花板装饰A		天花板裝飾A		Deckendekoration A		Ornement de plafond A		천장장식A		Потолочное приспособление A		Adorno de techo A		10050	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_52	Ceiling Fixture B		天井飾りB		天花板装饰B		天花板裝飾B		Deckendekoration B		Ornement de plafond B		천장장식B		Потолочное приспособление B		Adorno de techo B		10051	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_53	Antique Desk		旧文明の机		旧文明桌子		舊文明桌子		Antiker Schreibtisch		Bureau ancien		구문명 책상		Старинный стол		Mesa vintage		10052	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_54	Classic Desk		クラシックな机		古典桌子		古典桌子		Klassischer Schreibtisch		Bureau classique		클래식한 책상		Классический стол		Mesa clásica		10053	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_55	Fancy Desk		ファンシーな机		花俏桌子		花俏桌子		Schicker Schreibtisch		Bureau chic		화려한 책상		Модный стол		Mesa sofisticada		10054	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_56	Wild Desk		ワイルドな机		狂野桌子		狂野桌子		Ausgefallener Schreibtisch		Bureau rustique		와일드한 책상		Самобытный стол		Mesa rústica		10055	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_57	Dark Desk		ダークな机		黑暗桌子		黑暗桌子		Dunkler Schreibtisch		Bureau sombre		검은 책상		Темный стол		Mesa oscura		10056	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_58	Round Table		丸テーブル		圆桌		圓桌		Runder Tisch		Table ronde		원형 테이블		Круглый стол		Mesa redonda		10057	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_59	Wooden Table		木のテーブル		木桌		木桌		Holztisch		Table en bois		나무 테이블		Деревянный стол		Mesa de madera		10058	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_60	Low Table		ローテーブル		矮桌		矮桌		Tiefer Tisch		Table basse		로우 테이블		Низкий стол		Mesa baja		10059	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_61	Stone Table		石のテーブル		石桌		石桌		Steintisch		Table en pierre		석재 테이블		Каменный стол		Mesa de piedra		10060	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_62	Reception Desk		受付テーブル		柜台桌		櫃檯桌		Empfangstisch		Bureau d'accueil		안내데스크		Стойка администратора		Mesa de recepción		10061	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_63	Elegant Table		上品なテーブル		高级桌		高級桌		Eleganter Tisch		Table élégante		고급 테이블		Элегантный стол		Mesa elegante		10062	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_64	Long Desk		長机		长桌		長桌		Rustikaler Schreibtisch		Bureau long		긴 책상		Длинный стол		Escritorio largo		10063	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_65	Writing Desk		勉強机		书桌		書桌		Studiertisch		Secrétaire		공부 책상		Письменный стол		Mesa de estudio		10064	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_66	Antique Chair		旧文明の椅子		旧文明椅子		舊文明椅子		Antiker Stuhl		Siège ancien		구문명 의자		Старинное кресло		Silla vintage		10065	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_67	Classic Chair		クラシックな椅子		古典椅子		古典椅子		Klassischer Stuhl		Siège classique		클래식한 의자		Классический стул		Silla clásica		10066	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_68	Fancy Chair		ファンシーな椅子		花俏椅子		花俏椅子		Schicker Stuhl		Siège chic		화려한 의자		Модный стул		Silla sofisticada		10067	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_69	Wild Chair		ワイルドな椅子		狂野椅子		狂野椅子		Ausgefallener Stuhl		Siège rustique		와일드한 의자		Самобытный стул		Silla silvestre		10068	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_70	Dark Chair		ダークな椅子		黑暗椅子		黑暗椅子		Dunkler Stuhl		Siège sombre		검은 의자		Темный стул		Silla oscura		10069	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_71	Leather Couch		革のソファ		皮革沙发		皮革沙發		Ledersofa		Canapé en cuir		가죽 소파		Кожаный диван		Sofá de cuero		10070	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_72	Chic Couch		シックなソファ		典雅的沙发		典雅的沙發		Schickes Sofa		Canapé chic		세련된 소파		Шикарный диван		Sofá chic		10071	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_73	Resort Couch		リゾートソファ		度假胜地的沙发		渡假勝地的沙發		Entspannungssofa		Canapé d'hôtel		리조트 소파		Курортный диван		Sofá de resort		10072	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_74	Cute Couch		かわいいソファ		可爱的沙发		可愛的沙發		Niedliches Sofa		Canapé mignon		예쁜 소파		Милый диван		Sofá adorable		10073	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_75	Armchair		1人用のソファ		单人沙发		單人沙發		Sessel		Fauteuil		싱글 소파		Кресло		Sillón		10074	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_76	Stool		丸椅子		圆椅		圓椅		Hocker		Tabouret		원형 의자		Табурет		Taburete		10075	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_77	Chair A		1人掛けの椅子A		单人椅A		單人椅A		Stuhl A		Siège A		1인용 의자A		Стул A		Silla A		10076	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_78	Chair B		1人掛けの椅子B		单人椅B		單人椅B		Stuhl B		Siège B		1인용 의자B		Стул B		Silla B		10077	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_79	Chair C		1人掛けの椅子C		单人椅C		單人椅C		Stuhl C		Siège C		1인용 의자C		Стул C		Silla C		10078	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_80	Chair D		1人掛けの椅子D		单人椅D		單人椅D		Stuhl D		Siège D		1인용 의자D		Стул D		Silla D		10079	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_81	Bench		ベンチ		长椅		長椅		Bank		Banc		벤치		Скамейка		Banco		10080	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_82	Antique Bed		旧文明のベッド		旧文明床铺		舊文明床鋪		Antikes Bett		Lit ancien		구문명 침대		Старинная кровать		Cama vintage		10081	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_83	Classic Bed		クラシックなベッド		古典床铺		古典床鋪		Klassisches Bett		Lit classique		클래식한 침대		Классическая кровать		Cama clásica		10082	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_84	Fancy Bed		ファンシーなベッド		花俏床铺		花俏床鋪		Schickes Bett		Lit chic		화려한 침대		Модная кровать		Cama sofisticada		10083	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_85	Wild Bed		ワイルドなベッド		狂野床铺		狂野床鋪		Ausgefallenes Bett		Lit rustique		와일드한 침대		Самобытная кровать		Cama silvestre		10084	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_86	Dark Bed		ダークなベッド		黑暗床铺		黑暗床鋪		Dunkles Bett		Lit sombre		검은 침대		Темная кровать		Cama oscura		10085	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_87	Basic Bed		普通のベッド		普通的床铺		普通的床鋪		Standardbett		Lit basique		일반 침대		Простая кровать		Cama básica		10086	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_88	Fluffy Bed		ふかふかのベッド		软绵绵的床铺		軟綿綿的床鋪		Flauschiges Bett		Lit moelleux		푹신한 침대		Пушистая кровать		Cama sin hacer		10087	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_89	Cute Bed		かわいいベッド		可爱的床铺		可愛的床鋪		Niedliches Bett		Lit mignon		예쁜 침대		Милая кровать		Cama adorable		10088	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_90	Opulent Bed		豪華なベッド		豪华的床铺		豪華的床鋪		Prachtvolles Bett		Lit somptueux		호화로운 침대		Роскошная кровать		Cama lujosa		10089	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_91	Resort Bed		リゾートベッド		度假胜地的床铺		渡假勝地的床鋪		Entspannungsbett		Lit d'hôtel		리조트 침대		Курортная кровать		Cama de resort		10090	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_92	Antique Carpet		旧文明のカーペット		旧文明地毯		舊文明地毯		Antiker Teppich		Tapis ancien		구문명 카펫		Старинный ковер		Alfombra vintage		10091	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_93	Classic Carpet		クラシックなカーペット		古典地毯		古典地毯		Klassischer Teppich		Tapis classique		클래식한 카펫		Классический ковер		Alfombra clásica		10092	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_94	Fancy Carpet		ファンシーなカーペット		花俏地毯		花俏地毯		Schicker Teppich		Tapis chic		화려한 카펫		Модный ковер		Alfombra sofisticada		10093	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_95	Wild Carpet		ワイルドなカーペット		狂野地毯		狂野地毯		Ausgefallener Teppich		Tapis rustique		와일드한 카펫		Самобытный ковер		Alfombra silvestre		10094	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_96	Dark Carpet		ダークなカーペット		黑暗地毯		黑暗地毯		Dunkler Teppich		Tapis sombre		검은 카펫		Темный ковер		Alfombra oscura		10095	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_97	Basic Carpet A		普通のカーペットA		普通的地毯A		普通的地毯A		Standardteppich A		Tapis basique A		일반 카펫A		Простой ковер A		Alfombra básica A		10096	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_98	Basic Carpet B		普通のカーペットB		普通的地毯B		普通的地毯B		Standardteppich B		Tapis basique B		일반 카펫B		Простой ковер B		Alfombra básica B		10097	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_99	Basic Carpet C		普通のカーペットC		普通的地毯C		普通的地毯C		Standardteppich C		Tapis basique C		일반 카펫C		Простой ковер C		Alfombra básica C		10098	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_100	Big Carpet A		大き目のカーペットA		大型地毯A		大型地毯A		Großer Teppich A		Grand tapis A		대형 카펫A		Большой ковер A		Alfombra grande A		10099	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_101	Big Carpet B		大き目のカーペットB		大型地毯B		大型地毯B		Großer Teppich B		Grand tapis B		대형 카펫B		Большой ковер B		Alfombra grande B		10100	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_102	Big Carpet C		大き目のカーペットC		大型地毯C		大型地毯C		Großer Teppich C		Grand tapis C		대형 카펫C		Большой ковер C		Alfombra grande C		10101	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_103	Round Carpet A		丸型のカーペットA		圆形地毯A		圓形地毯A		Runder Teppich A		Tapis rond A		원형 카펫A		Круглый ковер A		Alfombra redonda A		10102	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_104	Round Carpet B		丸型のカーペットB		圆形地毯B		圓形地毯B		Runder Teppich B		Tapis rond B		원형 카펫B		Круглый ковер B		Alfombra redonda B		10103	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_105	Round Carpet C		丸型のカーペットC		圆形地毯C		圓形地毯C		Runder Teppich C		Tapis rond C		원형 카펫C		Круглый ковер C		Alfombra redonda C		10104	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_106	Antique Shelf		旧文明の棚		旧文明架子		舊文明架子		Antikes Regal		Étagère ancienne		구문명 선반		Старинный шкаф		Estante vintage		10105	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_107	Classic Shelf		クラシックな棚		古典立柜		古典立櫃		Klassisches Regal		Étagère classique		클래식한 선반		Классический шкаф		Estante clásico		10106	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_108	Fancy Shelf		ファンシーな棚		花俏立柜		花俏立櫃		Schickes Regal		Étagère chic		화려한 선반		Модный шкаф		Estante sofisticado		10107	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_109	Wild Shelf		ワイルドな棚		狂野立柜		狂野立櫃		Ausgefallenes Regal		Étagère rustique		와일드한 선반		Самобытный шкаф		Estante rústico		10108	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_110	Dark Shelf		ダークな棚		黑暗立柜		黑暗立櫃		Dunkles Regal		Étagère sombre		검은 선반		Темный шкаф		Estante oscuro		10109	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_111	Wooden Shelf A		木製の棚A		木柜A		木櫃A		Holzregal A		Étagère en bois A		목제 선반A		Деревянный шкаф A		Estante de madera A		10110	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_112	Wooden Shelf B		木製の棚B		木柜B		木櫃B		Holzregal B		Étagère en bois B		목제 선반B		Деревянный шкаф B		Estante de madera B		10111	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_113	Wooden Shelf C		木製の棚C		木柜C		木櫃C		Holzregal C		Étagère en bois C		목제 선반C		Деревянный шкаф C		Estante de madera C		10112	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_114	Wooden Shelf D		木製の棚D		木柜D		木櫃D		Holzregal D		Étagère en bois D		목제 선반D		Деревянный шкаф D		Estante de madera D		10113	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_115	Bookshelf A		本棚A		书架A		書架A		Bücherregal A		Bibliothèque A		책장A		Книжный шкаф A		Librería A		10114	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_116	Bookshelf B		本棚B		书架B		書架B		Bücherregal B		Bibliothèque B		책장B		Книжный шкаф B		Librería B		10115	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_117	Storage Shelf		収集棚		收藏柜		收藏櫃		Ablageregal		Meuble de rangement		보관 선반		Комод для хранения		Cajonera		10116	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_118	Decorative Shelf A		飾り棚A		装饰架A		裝飾架A		Dekoratives Regal A		Présentoir		장식 선반A		Декоративная витрина A		Repisa decorativa A		10117	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_119	Dresser A		チェストA		边柜A		收納櫃A		Kommode A		Table de chevet		수납장A		Комод A		Cómoda A		10118	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_120	Dresser B		チェストB		边柜B		收納櫃B		Kommode B		Commode en bois		수납장B		Комод B		Cómoda B		10119	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_121	Dresser C		チェストC		边柜C		收納櫃C		Kommode C		Buffet orné		수납장C		Комод C		Cómoda C		10120	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_122	Dresser D		チェストD		边柜D		收納櫃D		Kommode D		Cabinet		수납장D		Комод D		Cómoda D		10121	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_123	Wall-Mounted Shelf		壁かけ棚		壁架		壁架		Wandregal		Étagère murale		벽걸이 선반		Настенная полка		Estante de pared		10122	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_124	Antique Curtains		旧文明のカーテン		旧文明窗帘		舊文明窗簾		Antike Vorhänge		Rideaux anciens		구문명 커튼		Старинные шторы		Cortinas vintage		10123	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_125	Classic Curtains		クラシックなカーテン		古典窗帘		古典窗簾		Klassische Vorhänge		Rideaux classiques		클래식한 커튼		Классические шторы		Cortinas clásicas		10124	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_126	Fancy Curtains		ファンシーなカーテン		花俏窗帘		花俏窗簾		Schicke Vorhänge		Rideaux chics		화려한 커튼		Модные шторы		Cortinas sofisticadas		10125	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_127	Wild Curtains		ワイルドなカーテン		狂野窗帘		狂野窗簾		Ausgefallene Vorhänge		Rideaux rustiques		와일드한 커튼		Самобытные шторы		Cortinas silvestres		10126	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_128	Dark Curtains		ダークなカーテン		黑暗窗帘		黑暗窗簾		Dunkle Vorhänge		Rideaux sombres		검은 커튼		Темные шторы		Cortinas oscuras		10127	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_129	Display Stand		展示台		展示台		展示台		Ausstellungspodest		Présentoir en pierre		전시대		Витрина		Pedestal		10128	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_130	Pizza Oven		ピザ窯		披萨窑炉		披薩窯爐		Pizzaofen		Four à pizza		피자 가마		Печь для пиццы		Horno para pizzas		10129	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_131	Bulletin Board		掲示板		布告栏		布告欄		Anschlagtafel		Panneau d'affichage		게시판		Доска объявлений		Tablón de notas		10130	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_132	Tatami Mat		畳		榻榻米		榻榻米		Tatamimatte		Tatami		다다미		Коврик татами		Tatami		10131	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_133	Tea Table		ちゃぶ台		矮餐桌		矮餐桌		Teetisch		Table à thé		밥상		Чайный столик		Mesita para el té		10132	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_134	Confectionery Set		茶菓子セット		茶点套装		茶點套組		Teegebäck-Set		Kit de pâtisserie		다과 세트		Кондитерский набор		Surtido de dulces		10133	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_135	Chest of Drawers		箪笥		五斗柜		五斗櫃		Kommode mit Schubladen		Commode		옷장		Комод		Cajonera		10134	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_136	Floor Cushion		座布団		坐垫		坐墊		Sitzkissen		Coussin de sol		방석		Напольная подушка		Cojín oriental		10135	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_137	Paper Screen		障子		障子		障子		Papierschiebetür		Shōji		장지		Бумажная ширма		Pared oriental		10136	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_138	Decorative Shelf B		飾り棚B		装饰架B		裝飾架B		Dekoratives Regal B		Étagère décorative B		장식 선반B		Декоративная полка B		Repisa decorativa B		10137	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_139	Decorative Alcove		床の間セット		壁龛套装		壁龕套組		Dekorative Wandnische		Alcôve décorative		벽감 세트		Декоративная ниша		Rincón decorativo		10138	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_140	Hanging Scroll		掛け軸		挂轴		掛軸		Hängebild		Volutes		족자		Настенный свиток		Pergamino para colgar		10139	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_141	Paper Lantern A		行燈A		行灯A		行燈A		Papierlaterne A		Lanterne en papier A		행등A		Бумажный фонарь A		Farolillo de papel A		10140	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_142	Paper Lantern B		行燈B		行灯B		行燈B		Papierlaterne B		Lanterne en papier B		행등B		Бумажный фонарь B		Farolillo de papel B		10141	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_143	Paper Umbrella		番傘		油纸伞		油紙傘		Papierschirm		Ombrelle en papier		종이우산		Бумажный зонтик		Sombrilla de papel		10142	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_144	Sunken Hearth		囲炉裏		地炉		地爐		In Boden eingelassener Herd		Irori		화로		Очаг		Fuego irori		10143	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_145	Room Partition		部屋用仕切り		室内隔板		室內隔板		Raumteiler		Cloison de séparation		실내 칸막이		Перегородка		Tabique		10144	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
