SkillId	text_ENG	desc_ENG	Unknown1	Numbers1	Unknown2	Power1	Values1	Power2	Values2	Number	Flag	Index	Unknown3	text_JPN	desc_JPN	text_CHS	desc_CHS	text_CHT	desc_CHT	text_KOR	desc_KOR
1826859989	Explosive Fist		[0, 0, 0, 1415384097]	[0, 0, 0, 240]	[1826859989, 0, 0, 0, 0, 0, 0, 0]	45	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1313638345, 2130092845, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	爆炎拳		爆炎拳		爆炎拳		폭염권	
2097311431	Golden Fist		[0, 0, 0, 1415384097]	[0, 0, 0, 240]	[2097311431, 0, 0, 0, 0, 0, 0, 0]	45	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[649015421, 858679700, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	黄金拳		黄金拳		黃金拳		황금권	
168123985	Adamantine Blow		[0, 0, 0, 355072781]	[0, 0, 0, 400]	[168123985, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[506156107, 1623845068, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	金剛振		金刚振		金剛揮		금강진	
392094120			[0, 0, 0, 1415384097]	[0, 0, 0, 280]	[392094120, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[81464434, 2065785068, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]								
1616499006			[0, 0, 0, 1415384097]	[0, 0, 0, 330]	[1616499006, 0, 0, 0, 0, 0, 0, 0]	50	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1012885572, 684122548, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]								
112164732	Blow		[0, 0, 0, 355072781]	[0, 0, 0, 360]	[112164732, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2318154722, 588357027, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 143635981, 0, 0, 0, 0, 0]	打振		挥舞		揮打		타진	
814348963	Strong Blow		[0, 0, 0, 355072781]	[0, 0, 0, 100]	[112164732, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2318154722, 588357027, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	強振		强打		強揮		강진	
1906855918	Inferno Surge		[0, 0, 0, 355072781]	[0, 0, 0, 360]	[1906855918, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2997379032, 1895177467, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 59344382, 0, 0, 0, 0, 0]	業炎湧昇		业火涌升		業火湧升		업염용승	
1731466535	Defensive Stance		[0, 0, 0, 1306449111]	[0, 0, 0, -100]	[1731466535, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2394888679, 176141312, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 115401354, 0, 0, 0, 0, 0]	守備体勢		防守架势		守備姿態		수비 태세	
450895294	Elevated Strikes		[0, 0, 0, 1415384097]	[0, 0, 0, 270]	[450895294, 0, 0, 0, 0, 0, 0, 0]	50	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2982363553, 1342894207, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1220652532, 596244820, 130514240, 0, 0, 0]	高揚連撃		振奋连击		振奮連擊		고양 연격	
1843866920	Beckon Bad Luck		[0, 0, 0, 355072781]	[0, 0, 0, 360]	[1843866920, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2303141271, 65892647, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 466241199, 0, 0, 0, 0, 0]	不幸を招く		招来不幸		召喚不幸		불행 초래	
1295201403	Erratic Thrust		[0, 0, 0, 1415384097]	[0, 0, 0, 180]	[1295201403, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2660745955, 1575558911, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	みだれづき		乱戳		亂戳		마구 찌르기	
976487661	Jump Attack		[0, 0, 0, 1415384097]	[0, 0, 0, 220]	[976487661, 0, 0, 0, 0, 0, 0, 0]	40	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2786305749, 235839399, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	とびつき		飞扑		飛撲		달려들기	
1556261545	Thunder Rain		[0, 0, 0, 355072781]	[0, 0, 0, 400]	[1556261545, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[274789745, 98165680, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	サンダーレイン		雷雨		雷雨		선더 레인	
734370367	Exhaustion Smoke		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[734370367, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[686068039, 1446929128, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	脱力のけむり		无力烟雾		無力之煙		탈력의 연기	
940267289	Erratic Thrust		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[940267289, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2377958485, 948526332, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	みだれづき		乱戳		亂戳		마구 찌르기	
704301515	Thunder Kick		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[704301515, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[55309255, 1622778291, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	いかづちげり		雷霆飞踢		雷神踢		벼락 차기	
1593702749	Thunder Rain		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[1593702749, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1003460593, 861806827, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	サンダーレイン		雷雨		雷雨		선더 레인	
1223547962	Lightning Stab		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[1223547962, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3289246217, 1988270433, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	かみなりづき		雷鸣突刺		雷衝		우레 찌르기	
1072360620	Lightning Kick		[0, 0, 0, 1415384097]	[0, 0, 0, 270]	[1072360620, 0, 0, 0, 0, 0, 0, 0]	50	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4236873279, 627382329, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	かみなり蹴り		雷鸣飞踢		雷蹴		우레 차기	
1495024362	Relax		[0, 0, 0, 1306449111]	[0, 0, 0, -100]	[1495024362, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1257954715, 783442990, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 465555376, 1849776223, 0, 0, 0, 0]	リラックス		放松		放鬆		릴랙스	
773550720	Black Thunder Rain		[0, 0, 0, 355072781]	[0, 0, 0, 450]	[773550720, 0, 0, 0, 0, 0, 0, 0]	40	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1920907693, 2102781302, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1010210036, 0, 0, 0, 0, 0]	ブラックサンダーレイン		漆黑雷雨		闇黑雷雨		블랙 선더 레인	
1862806117	Full Spark Charge		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[1862806117, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2908415630, 429177770, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	フルスパークチャージ		全力火花蓄力		火花蓄力全開		풀 스파크 차지	
1460390019	Rock Call		[0, 0, 0, 355072781]	[0, 0, 0, 360]	[1460390019, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1512325674, 465145224, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	ロックスコール		巨石风暴		岩石風暴		록 스콜	
537720853	Headbutt		[0, 0, 0, 1415384097]	[0, 0, 0, 200]	[537720853, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1654662684, 1214123216, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 890473757, 0, 0, 0, 0, 0]	ヘッドバット		头槌		頭槌		헤드 배드	
1190811217	Storm Rain		[0, 0, 0, 1415384097]	[0, 0, 0, 270]	[1190811217, 0, 0, 0, 0, 0, 0, 0]	50	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3570628026, 1133080775, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1564507071, 0, 0, 0, 0, 0]	ストーンレイン		飞石雨		石雨		스톤 레인	
838690503	Ice Peck		[0, 0, 0, 1415384097]	[0, 0, 0, 220]	[838690503, 0, 0, 0, 0, 0, 0, 0]	40	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3965129104, 275706271, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1245054362, 890473757, 0, 0, 0, 0]	氷のついばみ		冰之啄		冰啄		얼음 쪼기	
1348865180	Ice Rain		[0, 0, 0, 355072781]	[0, 0, 0, 400]	[1348865180, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3905172361, 956356668, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	アイスレイン		冰雨		冰雨		아이스레인	
660683790	Meditation		[0, 0, 0, 1306449111]	[0, 0, 0, -100]	[660683790, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3493877695, 1793546596, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 84479231, 1849776223, 1242553419, 0, 0, 0]	瞑想		冥想		冥想		명상	
1971886448	Stomp		[0, 0, 0, 1415384097]	[0, 0, 0, 220]	[1971886448, 0, 0, 0, 0, 0, 0, 0]	40	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3192234321, 485467781, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 776619146, 1156259471, 0, 0, 0, 0]	踏みつけ		踩踏		踩踏		짓밟기	
42969574	Breath of Sleep		[0, 0, 0, 1415384097]	[0, 0, 0, 180]	[42969574, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2260845927, 1325934557, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 463816691, 0, 0, 0, 0, 0]	眠りの息吹		睡眠气息		睡眠氣息		수마의 숨결	
1685653412	Disinfectant Spray		[0, 0, 0, 355072781]	[0, 0, 0, 450]	[1685653412, 0, 0, 0, 0, 0, 0, 0]	40	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[817010371, 1155488714, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1539326132, 0, 0, 0, 0, 0]	劇物散布		危险物质喷洒		危險物質噴灑		극약 살포	
327038774	Pseudo Wing Spread		[0, 0, 0, 1306449111]	[0, 0, 0, -100]	[327038774, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[137818869, 389601938, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 115401354, 581854878, 0, 0, 0, 0]	疑似展翅		模拟展翅		模擬展翼		유사 전시	
1927634281			[0, 0, 0, 1415384097]	[0, 0, 0, 350]	[1927634281, 0, 0, 0, 0, 0, 0, 0]	100	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[212193524, 1045885745, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]								
1662305211	Divine Quake		[0, 0, 0, 355072781]	[0, 0, 0, 100]	[1662305211, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2186471264, 1717964414, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	震天動地		惊天动地		驚天動地		진천동지	
336851757	Freezing Wave		[0, 0, 0, 355072781]	[0, 0, 0, 360]	[336851757, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3134620502, 897683238, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 781729750, 0, 0, 0, 0, 0]	極寒波		极寒波		極寒波		극한파	
206840276	Frozen Rain		[0, 0, 0, 355072781]	[0, 0, 0, 400]	[206840276, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3018901336, 1734204512, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	氷雨		冰雨		冰雨		빙우	
1821616177	Red Explosion		[0, 0, 0, 355072781]	[0, 0, 0, 100]	[1821616177, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1122464134, 356800415, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1156259471, 776619146, 0, 0, 0, 0]	赤爆播		红爆播		赤爆播		적폭파	
1204045178	Transform Self		[0, 0, 0, 1306449111]	[0, 0, 0, 100]	[1204045178, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2774552678, 745587396, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1839773226, 0, 0, 0, 0, 0]	自己変化		自我变化		自我變化		자기변화	
593110854			[0, 0, 0, 1415384097]	[0, 0, 0, 180]	[593110854, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1679099531, 254576391, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]								
1415387088			[0, 0, 0, 1415384097]	[0, 0, 0, 300]	[1415387088, 0, 0, 0, 0, 0, 0, 0]	50	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1553031869, 1556809311, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]								
850114966			[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[850114966, 0, 0, 0, 0, 0, 0, 0]	20	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3940692249, 1461484104, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]								
1724197650	Ice Throw		[0, 0, 0, 1415384097]	[0, 0, 0, 180]	[1724197650, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1649893197, 43690876, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	氷投げ		投掷冰		擲冰		얼음 던지기	
297933700	Freeze It All		[0, 0, 0, 1415384097]	[0, 0, 0, 220]	[297933700, 0, 0, 0, 0, 0, 0, 0]	40	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1523792763, 1367157284, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	氷まみれ		冰之覆盖		渾身冰凌		얼음 세례	
1999943106	Life Alms		[0, 0, 0, 826054873]	[0, 0, 0, -100]	[1999943106, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3969935583, 1521112627, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	命のほどこし		生命给予		施予生命		생명 시혜	
640833262	Fire Throw		[0, 0, 0, 1415384097]	[0, 0, 0, 200]	[640833262, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1187810325, 9649509, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	火投げ		投掷火		投擲火焰		불 던지기	
1362454140	Burn It All		[0, 0, 0, 1415384097]	[0, 0, 0, 240]	[1362454140, 0, 0, 0, 0, 0, 0, 0]	45	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2118707235, 1400159293, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	火まみれ		火之覆盖		渾身起火		불 세례	
935577662	Power Seize		[0, 0, 0, 1415384097]	[0, 0, 0, 120]	[935577662, 0, 0, 0, 0, 0, 0, 0]	20	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3359357831, 1487126570, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 776619146, 0, 0, 0, 0, 0]	力のさしおさえ		扣押力量		抑制力量		힘의 압류	
1086650536	Fire Blast		[0, 0, 0, 1415384097]	[0, 0, 0, 100]	[1086650536, 0, 0, 0, 0, 0, 0, 0]	30	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4039106481, 189022578, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	火とばし		发射火		飛焰		불 날리기	
788710199	Wind Throw		[0, 0, 0, 1415384097]	[0, 0, 0, 200]	[788710199, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[657174355, 951456634, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	風投げ		投掷风		擲風		바람 던지기	
1476785057	Life Alms		[0, 0, 0, 1883795445]	[0, 0, 0, -80]	[1476785057, 0, 0, 0, 0, 0, 0, 0]	50	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[531614565, 1800507938, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	命のほどこし		生命给予		施予生命		생명 시혜	
1056136677	Toss Up		[0, 0, 0, 1415384097]	[0, 0, 0, 240]	[1056136677, 0, 0, 0, 0, 0, 0, 0]	45	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2849806529, 1619455541, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	まきあげる		卷起		捲起		감아올리기	
218587265	Lightning Throw		[0, 0, 0, 1415384097]	[0, 0, 0, 200]	[218587265, 0, 0, 0, 0, 0, 0, 0]	35	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[659118726, 1040711501, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	雷投げ		投掷雷		擲雷		번개 던지기	
2046840855	Zap It All		[0, 0, 0, 1415384097]	[0, 0, 0, 240]	[2046840855, 0, 0, 0, 0, 0, 0, 0]	45	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[533544624, 1843428885, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	雷まみれ		雷之覆盖		渾身雷霆		번개 세례	
