ItemId	Index	text_ENG	Category1	Category2	Category3	Category4	Color1	Color2	Color3	Color4	Color5	Color6	Color7	Color8	Color9	Color10	Color11	Color12	PossiblyBasePrice	Flag4	FlavorText
312039597	234	Giant Bird Feather	(Animal Mat.)	(Threads)			Blue	Red	Red	Green	Blue	Red	Green	Yellow	Yellow	Red	Purple	Blue	47	1	"{'flavor1': {'text_ENG': 'What a huge feather. I think a kid could actually lift off by flapping these.', 'text_JPN': '「大きい羽だなぁ。子どもぐらいの体重なら\n\u3000この羽で羽ばたけば飛べちゃいそうだ」', 'text_CHT': '「好大的羽毛啊，小朋友的體重比較輕，\n\u3000恐怕被它一揮就會飛上天了。」', 'text_CHS': '“好大的羽毛啊。小朋友的体重都比较轻，\n\u3000说不定拿着它扑闪几下真能飞上天呢。”', 'text_KOR': '「깃털이 크군요. 애들 정도의 몸무게라면\n 이 깃털로 날 수 있을지도 모르겠네요」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""Don't teach the kids anything weird, okay? I don't want them to do something dangerous."", 'text_JPN': '「町の子どもたちに変なこと教えないでよね？\n\u3000危ない事させちゃダメだからね！」', 'text_CHT': '「你可別亂教鎮上的小朋友喔？\n\u3000免得他們以身犯險！」', 'text_CHS': '“你可别把这事告诉孩子们啊！\n\u3000万一他们真的照办了，那多危险啊！”', 'text_KOR': '「위험하니까 마을 애들한테\n 이상한 거 알려주면 안 된다!」'}, 'char2': 'Camilla'}"
1631991673	238	Water Beast Fossil	(Animal Mat.)				Purple	Blue	Red	Yellow	Blue	Purple	Green	Yellow	Yellow	Red	Purple	Red	75	1	"{'flavor1': {'text_ENG': 'We got it all, from the head to tip of the tail.', 'text_JPN': '「頭から先っちょまですごく綺麗に採れたね」', 'text_CHT': '「真漂亮，從頭到尾都很完整呢。」', 'text_CHS': '“真漂亮，从头到尾都很完整呢。”', 'text_KOR': '「머리부터 끝부분까지 예쁘게 뽑혔네」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""Even normal fish don't usually come apart this cleanly."", 'text_JPN': '「あぁ。普段魚を食べてても\n\u3000こんなに綺麗に取れることはなかなか無いぞ」', 'text_CHT': '「是啊，我平常吃魚也很難\n\u3000把魚刺挑得這麼漂亮。」', 'text_CHS': '“是啊，我平常吃鱼都没法把鱼刺挑得这么漂亮”', 'text_KOR': '「그러게. 보통 생선을 먹어도 이렇게\n 깔끔하게 나오는 경우는 좀처럼 없으니까」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': ""That's not really the same thing."", 'text_JPN': '「そんなのと一緒にしないでよ」', 'text_CHT': '「別跟那種事混為一談啦。」', 'text_CHS': '“这两件事是没有可比性的好吗。”', 'text_KOR': '「그런 거랑 똑같이 생각하지 말아줘」'}, 'char3': 'Rias'}"
728189870	241	Mythical Hide	(Animal Mat.)	(Magical)			Red	Purple	Red	Green	Blue	Green	Green	Purple	Yellow	Green	Purple	Red	86	1	"{'flavor1': {'text_ENG': ""It doesn't stink, for fur. Smells nice, even."", 'text_JPN': '「毛皮にしては獣臭くないな。\n\u3000それどころかいい匂いがするような……」', 'text_CHT': '「這雖然是毛皮，卻沒有臊味，\n\u3000聞起來好像還香香的……」', 'text_CHS': '“这毛皮不但没有膻味，\n\u3000闻起来好像还有点香呢……”', 'text_KOR': '「모피치고는 짐승 냄새가 안 나는군.\n 오히려 좋은 냄새가 나는 것 같은데…」'}, 'char1': 'Raze', 'flavor2': {'text_ENG': 'The mythical beast must have taken good care of its fur!', 'text_JPN': '「幻獣はきっと毛皮のケアも\n\u3000怠ってないんだね！」', 'text_CHT': '「一定是幻獸很勤於保養毛皮吧！」', 'text_CHS': '“我猜一定是幻兽有坚持不懈地保养毛皮吧！”', 'text_KOR': '「환수는 모피 관리도\n 철저하게 하고 있나 봐!」'}, 'char2': 'Rias'}"
1956188286	240	Demon Claws	(Animal Mat.)	(Poisons)			Yellow	Red	Red	Yellow	Blue	Green	Green	Purple	Yellow	Red	Purple	Yellow	78	1	"{'flavor1': {'text_ENG': 'Handle this ingredient with care. It curses whoever touches it.', 'text_JPN': '「この素材の扱いは特に慎重にな。\n\u3000触れたものに呪いをかけるらしいんだ」', 'text_CHT': '「聽說這個素材會詛咒碰到它的東西，\n\u3000使用時要特別小心喔。」', 'text_CHS': '“据说这个素材会诅咒碰到它的东西，\n\u3000使用时要特别小心。”', 'text_KOR': '「건드린 자에게 저주를 내린다고 하니\n 신중하게 취급하도록 해」'}, 'char1': 'Heiter', 'flavor2': {'text_ENG': ""Even the claws by themselves are still cursed. That's scary ..."", 'text_JPN': '「爪だけになっても\n\u3000呪いの力が残ってるなんてすごい力だね……」', 'text_CHT': '「只剩爪子居然還留有詛咒之力，\n\u3000力量真是驚人……」', 'text_CHS': '“都只剩下爪子了，居然还有诅咒的力量，\n\u3000这魔力真的太可怕了……”', 'text_KOR': '「발톱밖에 없는데 저주의 힘이\n 남아 있다니, 대단한 힘이야…」'}, 'char2': 'Rias'}"
1099367838	232	Giant Bird Egg	(Animal Mat.)				Purple	Green	Red	Purple	Blue	Purple	Green	Blue	Yellow	Purple	Purple	Blue	48	1	{'flavor1': {'text_ENG': 'We had to take care not to crack the egg. What a pain that was ...', 'text_JPN': '「割れないように慎重に運ばないといけないから\n\u3000この卵を手に入れるのは大変だったな」', 'text_CHT': '「我們可是費盡千辛萬苦才得到這顆蛋，\n\u3000畢竟搬運時一不小心，很可能就會破掉。」', 'text_CHS': '“我们可是费尽千辛万苦才得到这颗蛋，\n\u3000毕竟搬运时一不小心，很可能就会破掉。”', 'text_KOR': '「깨지지 않게 조심히 옮겨야 하니까\n 이 알을 구하기가 참 힘들었지」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': 'The angry parents kept attacking us too, so we had to run as fast as we could ...', 'text_JPN': '「怒り狂った親鳥が攻撃してくるから\n\u3000全速力で逃げないといけなかったしな……」', 'text_CHT': '「憤怒的母鳥還發動攻擊，\n\u3000害我們得全速逃跑……」', 'text_CHS': '“愤怒的母鸟还发动攻击，\n\u3000害我们得拼命逃跑……”', 'text_KOR': '「분노한 어미 새가 공격해 오니까\n 전속력으로 도망쳐야만 했고 말이야…」'}, 'char2': 'Raze'}
772294674	242	Wyvern Egg	(Dragon Mat.)				Red	Purple	Red	Blue	Blue	Red	Green	Blue	Yellow	Red	Purple	Yellow	36	1	"{'flavor1': {'text_ENG': 'What kind of egg is it?', 'text_JPN': '「それなんの卵なんだ？」', 'text_CHT': '「這是什麼蛋啊？」', 'text_CHS': '“这是什么东西的蛋啊？”', 'text_KOR': '「그거, 무슨 알이지?」'}, 'char1': 'Raze', 'flavor2': {'text_ENG': ""A Wyvern Egg. I'm about to use it for synthesis."", 'text_JPN': '「ワイバーンの卵だよ。今から調合に使うの」', 'text_CHT': '「是雙足飛龍的蛋喔，我現在要用來調合。」', 'text_CHS': '“双足飞龙的，我正要用它来调合。”', 'text_KOR': '「와이번의 알이야. 조합할 때 쓰려고」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'Seeing you carry an egg like that makes me think of a certain someone.', 'text_JPN': '「お前がそんな卵を抱えてると\n\u3000なんとなくあいつの姿がよぎるんだよな……」', 'text_CHT': '「看妳抱著那種蛋，\n\u3000讓我突然想起了那傢伙……」', 'text_CHS': '“看到你抱着这种蛋，\n\u3000我突然想起那家伙来了……”', 'text_KOR': '「네가 그 알을 안고 있으면 왠지\n 그 녀석의 모습이 떠오른단 말이지…」'}, 'char3': 'Raze'}"
1779635598	243	Dragon Egg	(Dragon Mat.)	(Fuel)	(Edibles)		Green	Red	Red	Green	Blue	Purple	Green	Purple	Yellow	Purple	Purple	Red	30	1	"{'flavor1': {'text_ENG': ""Think this'll hatch if it warms up?"", 'text_JPN': '「これって温めてたら孵るのかな？」', 'text_CHT': '「這是不是加溫就會孵化了？」', 'text_CHS': '“这东西是不是再加点温就会孵化了？”', 'text_KOR': '「이거, 따뜻하게 하면 부화하려나?」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""Don't. You couldn't raise it anyway."", 'text_JPN': '「やめとけよ。孵っても育てられないだろ？」', 'text_CHT': '「別想了，就算孵化也養不大吧？」', 'text_CHS': '“别想了，再说就算能孵化你也养不大呀？”', 'text_KOR': '「그만둬. 부화해도 못 키우잖아?」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': ""I can! I'm gonna hatch it!"", 'text_JPN': '「育てられるもん！\u3000絶対孵してやる！」', 'text_CHT': '「養得大！我一定要讓牠孵化！」', 'text_CHS': '“养得大！我一定要把它孵出来！”', 'text_KOR': '「키울 수 있거든! 꼭 부화시킬 거야!」'}, 'char3': 'Rias', 'flavor4': {'text_ENG': 'No! Hurry up and use it for alchemy!', 'text_JPN': '「ダメだ！\u3000早く錬金術に使え！」', 'text_CHT': '「不行！快給我用在鍊金術上！」', 'text_CHS': '“不行就是不行！你快用它调合吧！”', 'text_KOR': '「안 돼! 빨리 연금술에 써!」'}, 'char4': 'Slade'}"
1643172121	235	Dragon Meat	(Dragon Mat.)	(Animal Mat.)			Purple	Yellow	Red	Green	Blue	Red	Green	Purple	Yellow	Purple	Purple	Red	71	1	"{'flavor1': {'text_ENG': 'Dragon meat is so rare! Give me some; I want a taste.', 'text_JPN': '「竜の肉だなんて珍しいな！\u3000\n\u3000食べてみたいから少し分けてくれないか？」', 'text_CHT': '「龍的肉很少見耶！\n\u3000我想吃看看，可以分一些給我嗎？」', 'text_CHS': '“巨龙的肉我还真没见过几次，\n\u3000可以给我一些让我尝一尝吗？”', 'text_KOR': '「용의 고기는 좀처럼 보기 힘들지! 먹어\n 보고 싶으니 조금만 나눠주지 않겠어?」'}, 'char1': 'Heiter', 'flavor2': {'text_ENG': ""Sure, but just know it's tough and doesn't taste good."", 'text_JPN': '「全然いいんだけど硬くて美味しくないよ？」', 'text_CHT': '「當然沒問題，只是它很硬又不好吃喔。」', 'text_CHS': '“当然可以，但是这种肉真的又老又难吃哦。”', 'text_KOR': '「괜찮지만, 딱딱해서 맛없는데?」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': ""It's to satisfy my curiosity, so I don't mind."", 'text_JPN': '「単なる興味本位だから味は気にしないよ」', 'text_CHT': '「我只是很好奇，味道怎麼樣不重要。」', 'text_CHS': '“我只是有点好奇而已，味道好坏其实没那么重要。”', 'text_KOR': '「그냥 궁금해서 그러니 맛은 신경 안 써」'}, 'char3': 'Heiter'}"
1560118844	244	Dragon Wing	(Dragon Mat.)	(Gases)			Purple	Blue	Red	Yellow	Blue	Yellow	Green	Blue	Yellow	Blue	Purple	Yellow	50	1	"{'flavor1': {'text_ENG': ""Dragon wings make strong armor, but they're good ingredients for alchemy too ..."", 'text_JPN': '「竜の翼からは強い防具ができるんだけど、\n\u3000錬金術の素材としてもすごく優秀で……」', 'text_CHT': '「龍的翅膀可以做出很堅固的防具，\n\u3000但同時也是很棒的鍊金術素材……」', 'text_CHS': '“龙的翅膀除了可以做出很坚固的防具，\n\u3000同时也是十分优秀的炼金术素材……”', 'text_KOR': '「용의 날개로 강력한 방어구를 만들 수\n 있는데, 연금술의 소재로도 우수하니…」'}, 'char1': 'Logy', 'flavor2': {'text_ENG': 'So smiths and alchemists fight over them.', 'text_JPN': '「鍛冶屋と錬金術士で取り合いになるのよね」', 'text_CHT': '「鐵匠跟鍊金術士會搶著要吧。」', 'text_CHS': '“所以铁匠和炼金术士经常会为了它争来抢去是吧。”', 'text_KOR': '「대장장이와 연금술사가 쟁탈전을 벌이지」'}, 'char2': 'Wilbell'}"
1978014181	246	Inverted Scale	(Dragon Mat.)				Green	Red	Red	Purple	Blue	Yellow	Green	Blue	Yellow	Red	Purple	Red	87	1	"{'flavor1': {'text_ENG': 'An Inverted Scale ... Like when my sister is pushed too far and goes from being kind to angry.', 'text_JPN': '「普段優しそうな人の方が怒ると怖いよね。\n\u3000姉さんも本気で怒るとすごく怖いの」', 'text_CHT': '「平常和顏悅色的人一旦生氣就很可怕呢，\n\u3000姐姐也是發飆起來非常嚇人喔。」', 'text_CHS': '“平常和颜悦色的人一旦爆发的话是非常可怕的。\n\u3000姐姐就是这样，她发起飙来可吓人了。”', 'text_KOR': '「평소에 착해 보이는 사람이 화를 내면\n 무섭지. 언니도 화를 내면 엄청 무서워」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""For such a mild-mannered person as her to get so upset ... I'll be careful not to tip the scale at all."", 'text_JPN': '「あんな温厚な人をそんなに怒らせるとは……\n\u3000逆鱗には触れないように気を付けるんだな」', 'text_CHT': '「居然惹那麼親切的人大發雷霆……\n\u3000我也要小心別碰到她的逆鱗，以免觸怒她。」', 'text_CHS': '“她性格那么好，居然也会被气到发疯……\n\u3000看来以后我也得小心点了，千万不能碰到她的底线。”', 'text_KOR': '「그렇게나 온화한 사람을 화나게 하다니…\n 역린을 건드리지 않도록 조심해라」'}, 'char2': 'Randolf'}"
879017728	247	Dragon Eye	(Dragon Mat.)	(Medicinal)	(Elixirs)		Blue	Green	Red	Green	Blue	Red	Green	Purple	Yellow	Blue	Purple	Green	70	1	"{'flavor1': {'text_ENG': '*Stare*', 'text_JPN': '「じー」', 'text_CHT': '「我盯──」', 'text_CHS': '“盯──”', 'text_KOR': '「지그시…」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""What's going on?"", 'text_JPN': '「何見つめあってるんだよ」', 'text_CHT': '「妳幹嘛跟它互看啊？」', 'text_CHS': '“你盯着这只龙眼看什么呢？”', 'text_KOR': '「뭘 그렇게 보는 거야?」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': 'I feel like I saw it move a little.', 'text_JPN': '「なんか時々動いてる気がするんだよねぇ」', 'text_CHT': '「因為它有時候好像會動嘛。」', 'text_CHS': '“因为我觉得它有时候好像在动。”', 'text_KOR': '「왠지 가끔 움직이는 듯한 느낌이 들어서」'}, 'char3': 'Rias', 'flavor4': {'text_ENG': ""Seriously?! Then don't put that in the house!"", 'text_JPN': '「うそだろ！？\u3000そんなの家に置くなよ！」', 'text_CHT': '「真的假的！？別把這種東西放家裡啦！」', 'text_CHS': '“不是吧？！你别把这种东西放家里啊！”', 'text_KOR': '「거짓말이지?! 그런 거 집에 두지 마!」'}, 'char4': 'Slade'}"
317568592	248	Philosopher's Stones	(Magical)	(Stone)	(Elixirs)	(Neutralizers)	Green	Yellow	Red	Green	Blue	Purple	Green	Blue	Yellow	Purple	Purple	Red	132	1	"{'flavor1': {'text_ENG': ""This is alchemy's magnum opus."", 'text_JPN': '「これは錬金術の一つの到達点といえるものね」', 'text_CHT': '「這算是鍊金術的一個巔峰吧。」', 'text_CHS': '“贤者之石可以说是炼金术的重要里程碑之一。”', 'text_KOR': '「연금술의 도달점 중 하나라 볼 수 있어」'}, 'char1': 'Marie', 'flavor2': {'text_ENG': ""Whoa ... I don't think I could ever make something like that."", 'text_JPN': '「すごい……あたしにはこんなの作れないや」', 'text_CHT': '「好厲害……像我就沒辦法做出這種東西。」', 'text_CHS': '“太神奇了……我就做不出这种东西来。”', 'text_KOR': '「대단해… 나는 이런 거 못 만들어」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': ""You will one day! Keep at it, and I'm sure of it!"", 'text_JPN': '「いずれ作れるようになるわよ！\n\u3000頑張って錬金術を続けていればきっとね！」', 'text_CHT': '「妳總有一天會辦得到的！\n\u3000只要一直努力精進鍊金術，肯定不是夢！」', 'text_CHS': '“只要在研究炼金术的道路上不断努力下去，\n\u3000我相信，今后的你一定能把它做出来的！”', 'text_KOR': '「언젠가 만들 수 있게 될 거야! 연금술을\n 포기하지 않고 열심히 하면 반드시!」'}, 'char3': 'Marie'}"
97054191	250	Sun Necklace	(Magical)				Blue	Red	Red	Blue	Blue	Green	Green	Yellow	Yellow	Red	Purple	Red	96	1	"{'flavor1': {'text_ENG': ""Marie made this necklace for me so I won't get cold."", 'text_JPN': '「この首飾りを寒がりなあたしのために、\n\u3000マリーが作ってくれたことがあるんだぁ」', 'text_CHT': '「因為我很怕冷，\n\u3000所以瑪莉以前曾做這個項鍊給我。」', 'text_CHS': '“因为我很怕冷，\n\u3000所以玛莉就为我制作了这条项链。”', 'text_KOR': '「추위를 많이 타는 나를 위해 마리가\n 이 목걸이를 만들어준 적이 있어」'}, 'char1': 'Mu', 'flavor2': {'text_ENG': ""Since she made it for someone dear to her, it's no wonder it holds such warmth."", 'text_JPN': '「大事な人のために作ったものだから、\n\u3000こんなに優しい温もりが宿ってるんですね」', 'text_CHT': '「難怪它給人的感覺很溫暖，\n\u3000畢竟是做給親朋好友的嘛。」', 'text_CHS': '“难怪它给人的感觉很温暖，\n\u3000毕竟是做给好朋友的嘛。”', 'text_KOR': '「소중한 사람을 위해 만들어서\n 이토록 따뜻한 온기가 깃들어 있군요」'}, 'char2': 'Slade'}"
602638490	251	Charicheese	(Edibles)	(Food)			Yellow	Red	Red	Purple	Blue	Green	Green	Red	Yellow	Green	Purple	Yellow	68	1	"{'flavor1': {'text_ENG': ""It's got a distinct smell ..."", 'text_JPN': '「結構独特な臭いがするね……」', 'text_CHT': '「它的氣味很特別耶……」', 'text_CHS': '“这东西的气味比较特别啊……”', 'text_KOR': '「꽤 독특한 냄새가 나네…」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""It's a strong smell, but it tastes wonderful! Perfect for a cheesecake!"", 'text_JPN': '「臭いはキツイかもしれないですけど、味は格別\n\u3000なんですよ！\u3000チーズケーキにもピッタリ！」', 'text_CHT': '「聞起來可能有點刺鼻，但味道非常好喔！\n\u3000也很適合拿來做乳酪蛋糕！」', 'text_CHS': '“别看它闻起来有点刺鼻，但味道真的很好，\n\u3000也很适合拿来做奶酪蛋糕！”', 'text_KOR': '「냄새는 독할지도 모르지만, 맛은 각별하\n 거든요! 치즈 케이크에도 적절하고요!」'}, 'char2': 'Elie'}"
938219941	252	Dragon Hourglass	(Dragon Mat.)	(Magical)			Green	Purple	Red	Green	Blue	Red	Green	Yellow	Yellow	Green	Purple	Yellow	97	1	"{'flavor1': {'text_ENG': ""Is it true that this will stop time for you when you're in a pinch?"", 'text_JPN': '「ピンチの時に一瞬だけ\n\u3000時間を止めてくれる道具って本当なの？」', 'text_CHT': '「這個道具真的能在危急時刻\n\u3000停止一剎那的時間嗎？」', 'text_CHS': '“虽然很短暂，但这个道具真的能在\n\u3000危急时刻将时间停下来吗？”', 'text_KOR': '「위기에 처했을 때 아주 잠깐 시간을\n 멈춰주는 도구라는 거 사실이야?」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'In theory. Mishandle it and terrible things happen, though, so be careful!', 'text_JPN': '「本来はね？\u3000でも扱い方を間違えると、\n\u3000とんでもないことになるから気を付けて！」', 'text_CHT': '「照理說是這樣啦，但一個沒弄好，\n\u3000事情就大條了，一定要小心喔！」', 'text_CHS': '“照理说是这样，但万一出了差错的话\n\u3000就会酿成大祸，一定要小心使用！”', 'text_KOR': '「원래는 그런데, 잘못 다루면 터무니없는\n 일이 벌어지니까 조심해야 해!」'}, 'char2': 'Judie'}"
105382290	253	Wish Carrot	(Edibles)	(Plants)			Red	Blue	Red	Yellow	Blue	Red	Green	Yellow	Yellow	Green	Purple	Red	60	1	"{'flavor1': {'text_ENG': 'Carrots are good in this world too!', 'text_JPN': '「この世界でもにんじんは美味しいですね！」', 'text_CHT': '「這個世界的胡蘿蔔也很好吃呢！」', 'text_CHS': '“这个世界的胡萝卜也很好吃呢！”', 'text_KOR': '「이 세계의 당근도 맛있네요!」'}, 'char1': 'Viorate', 'flavor2': {'text_ENG': ""Lots of kids don't like carrots. Did you always like them?"", 'text_JPN': '「にんじんって苦手な子どもが多いけど、\n\u3000小さいころから好きだったのか？」', 'text_CHT': '「有很多小朋友都不喜歡胡蘿蔔，\n\u3000妳是從小就喜歡嗎？」', 'text_CHS': '“很多小朋友都不喜欢吃胡萝卜呢，\n\u3000你是从小就喜欢吗？”', 'text_KOR': '「당근을 싫어하는 아이들이 많은데,\n 어렸을 때부터 좋아했었어?」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': 'Yes! I grew up with carrots!', 'text_JPN': '「はい！\u3000にんじんと一緒に育ってきたので！」', 'text_CHT': '「對啊！因為我是跟胡蘿蔔一起長大的嘛！」', 'text_CHS': '“对啊！因为我是跟胡萝卜一起长大的嘛！”', 'text_KOR': '「네! 당근과 함께 자랐거든요!」'}, 'char3': 'Viorate'}"
439937164	254	Nyclo Cloth	(Cloth)	(Fuel)			Yellow	Red	Red	Purple	Blue	Yellow	Green	Purple	Yellow	Red	Purple	Green	63	1	{'flavor1': {'text_ENG': 'I remember this cloth being the first thing everyone at the academy made after we enrolled.', 'text_JPN': '「この布は僕が学園に入学してから初めて、\n\u3000みんなで作った思い出の品物なんだよ」', 'text_CHT': '「我進入學園後，第一次跟大家合力製作的\n\u3000就是這個布，所以我對它印象很深刻喔。」', 'text_CHS': '“我进入学园之后，第一次跟大家协力制作出来的\n\u3000就是这种布料，所以我对它印象很深刻。”', 'text_KOR': '「이 천은 내가 학원에 입학하고 나서\n 처음으로 다 같이 만든 추억의 물건이야」'}, 'char1': 'Vayne', 'flavor2': {'text_ENG': 'Ooh. Was it an assignment?', 'text_JPN': '「へぇ～。授業の課題で作ったのか？」', 'text_CHT': '「哦～是課堂出的作業嗎？」', 'text_CHS': '“哦？是课堂作业吗？”', 'text_KOR': '「헤에~ 수업의 과제로 만들었어?」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': 'No, one of the students from a higher grade told us to make it.', 'text_JPN': '「いや、いきなり先輩に作れって言われたんだ」', 'text_CHT': '「不是，是學長姊突然叫我們做的。」', 'text_CHS': '“不是，是学长学姐突然叫我们做的。”', 'text_KOR': '「아니, 선배가 갑자기 만들라고 했어」'}, 'char3': 'Vayne'}
1278959166	255	Pure Truffle	(Mushrooms)	(Edibles)			Blue	Green	Red	Purple	Blue	Purple	Green	Yellow	Yellow	Red	Purple	Blue	76	1	"{'flavor1': {'text_ENG': 'This mushroom makes you say whatever you really mean.', 'text_JPN': '「このきのこは食べると、ついつい本音を話して\n\u3000しまうようになっちゃうらしいですよ」', 'text_CHT': '「只要吃下這種菇，\n\u3000好像就會不知不覺地說出真心話喔。」', 'text_CHS': '“据说只要吃下这种蘑菇，\n\u3000就会控制不住地说出真心话。”', 'text_KOR': '「이 버섯을 먹으면 자기도 모르게\n 속마음을 말하게 된다고 해요」'}, 'char1': 'Meruru', 'flavor2': {'text_ENG': ""So it's poison?"", 'text_JPN': '「それってつまり毒じゃないか？」', 'text_CHT': '「那不就是有毒嗎？」', 'text_CHS': '“那难道不是中毒了吗？”', 'text_KOR': '「요컨대 그거 독 아니야?」'}, 'char2': 'Slade'}"
432384089	256	Darkness Petal	(Flowers)	(Plants)			Yellow	Blue	Red	Blue	Blue	Green	Green	Red	Yellow	Blue	Purple	Yellow	65	1	"{'flavor1': {'text_ENG': ""You love flowers, don't you, Ayesha?"", 'text_JPN': '「アーシャさんは本当に花が好きなんですね」', 'text_CHT': '「愛夏小姐真的很喜歡花耶。」', 'text_CHS': '“爱夏小姐真的很喜欢鲜花呢。”', 'text_KOR': '「아샤 씨는 정말로 꽃을 좋아하는군요」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': 'Flowers are how I met my sister again, and how I became an alchemist.', 'text_JPN': '「錬金術士になったのも、妹ともう一度会えたの\n\u3000も、全部お花がきっかけをくれたんです」', 'text_CHT': '「畢竟就是因為花，我才能成為鍊金術士，\n\u3000並且和妹妹再次重逢啊。」', 'text_CHS': '“无论是成为炼金术士，还是与妹妹重逢，\n\u3000这一切都是拜花所赐。”', 'text_KOR': '「연금술사가 된 것과 동생을 다시 만나게\n 된 것도 모두 꽃이 계기를 줬거든요」'}, 'char2': 'Ayesha'}"
831901668	257	Purifying Liquid	(Elixirs)	(Medicine)	(Water)		Yellow	Green	Red	Purple	Blue	Green	Green	Yellow	Yellow	Green	Purple	Red	64	1	{'flavor1': {'text_ENG': 'This is pretty handy for dealing with stubborn stains.', 'text_JPN': '「しつこい汚れがあると気になるんだが、\n\u3000これを使うとすぐにとれて便利なんだ」', 'text_CHT': '「要是有什麼頑固污漬，我就會在意得不得了，\n\u3000但這個超方便的，用它就能輕鬆去污喔。」', 'text_CHS': '“我对清除顽固污渍非常地执着，\n\u3000而这瓶清洁剂能让污渍立刻消失，简直太好使了。”', 'text_KOR': '「오염이 잘 안 떨어지면 신경 쓰이는데,\n 이걸 쓰면 금방 떨어져서 편리해」'}, 'char1': 'Logy', 'flavor2': {'text_ENG': 'Logy, you like to keep tidy?', 'text_JPN': '「ロジーって結構綺麗好き？」', 'text_CHT': '「羅吉，你是不是很愛乾淨啊？」', 'text_CHS': '“罗吉，你是不是特别爱干净啊？”', 'text_KOR': '「로지는 청결을 중요시하는 사람이야?」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'I never thought of it much ... But everyone keeps saying that.', 'text_JPN': '「自覚はないが……周りからはよく言われるな」', 'text_CHT': '「我自己不覺得啦……但旁邊的人常這樣說。」', 'text_CHS': '“我自己不这么觉得，但周围的人经常这样说我。”', 'text_KOR': '「나는 모르겠는데… 그런 소리 자주 들어」'}, 'char3': 'Logy'}
904424455	258	Alchemist's Broom	(Magical)				Green	Yellow	Red	Green	Blue	Green	Green	Red	Yellow	Blue	Purple	Red	99	1	"{'flavor1': {'text_ENG': 'Shallotte, you fight with a broom like Wilbell?', 'text_JPN': '「シャルロッテはウィルベルと同じで\n\u3000ほうきを持って戦ってるんだな」', 'text_CHT': '「夏露羅蒂跟薇爾貝兒一樣，\n\u3000都是拿掃帚戰鬥對吧。」', 'text_CHS': '“夏露罗蒂跟薇尔贝儿一样，\n\u3000都是拿扫帚战斗的对吧。”', 'text_KOR': '「샤를롯테는 윌벨과 마찬가지로\n 빗자루를 들고 싸우는구나」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""Yes! I'm no witch, but my broom is a treasure I got from my mentor!"", 'text_JPN': '「はい！\u3000あたしは魔法使いじゃないですけど、\n\u3000ほうきは師匠にもらった大事なものなので！」', 'text_CHT': '「沒錯！雖然我不是魔法師，\n\u3000但掃帚是師父給我的，對我來說很重要！」', 'text_CHS': '“没错！虽然我不是魔法师，\n\u3000但扫帚是师父给我的，对我来说很重要！”', 'text_KOR': '「네! 저는 마법사가 아니지만, 빗자루는\n 스승님한테서 받은 소중한 거라서요!」'}, 'char2': 'Shallotte'}"
599611575	259	Marbled Meat	(Edibles)	(Animal Mat.)			Blue	Red	Red	Blue	Blue	Purple	Green	Blue	Yellow	Red	Purple	Green	65	1	"{'flavor1': {'text_ENG': '*Munch* *Munch* ...', 'text_JPN': '「むにゅ……もにゅ……」', 'text_CHT': '「唔嗯……唔嗯……」', 'text_CHS': '“（大口吞咽）……”', 'text_KOR': '「우물… 우물…」'}, 'char1': 'Shallistera', 'flavor2': {'text_ENG': ""You really do love meat, the way you're eating. I'm surprised."", 'text_JPN': '「夢中で食べちゃって本当にお肉が好きなんだね。\n\u3000なんか意外かも……」', 'text_CHT': '「妳還真是愛吃肉，吃得這麼忘我。\n\u3000讓我有點意外呢……」', 'text_CHS': '“她吃肉吃得好香啊！\n\u3000没想到她这么喜欢吃肉，真让我有点意外呢……”', 'text_KOR': '「정신없이 먹다니, 정말로 고기를\n 좋아하는구나. 뭔가 의외일지도…」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'Eat your vegetables too.', 'text_JPN': '「ちゃんと野菜も食べるんだぞ？」', 'text_CHT': '「記得也要吃菜喔。」', 'text_CHS': '“别光顾着吃肉，也要吃点菜啊。”', 'text_KOR': '「채소도 잘 챙겨 먹어야 한다?」'}, 'char3': 'Slade'}"
