TraitId	Index	text_ENG	desc_ENG	Combo1	Combo2	Grade	Value1_1	Value1_2	Value2_2	Value2_2	Synthesis	Combat	Restoratives	Inhibitor	Boost	Weapons	Armor	Accessories	Starpearls	Exploration	Unknown	TraitKindId1	TraitKindId2	GatherableFlag	EnabledFlag	text_JPN	desc_JPN	text_CHS	desc_CHS	text_CHT	desc_CHT	text_KOR	desc_KOR
1670715953	285	Divine Destruction+	Increases stun damage by {0}%.			60	80	80	0	0	1	1	0	0	0	0	0	0	0	0	0	2085854704	1628810824	1	1	破壊神＋	ブレイクダメージが{0}％増加する	破坏神＋	破防伤害提升{0}%。	破壞神+	破防傷害上升{0}%。	파괴신＋	브레이크 대미지가 {0}% 증가한다
1410867024	286	Sharpness Up: Phys	Deals an additional {0} power physical damage when attacking.			14	10	10	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1934461108	0	1	鋭さが増す・物理	攻撃に威力{0}の物理追加ダメージが発生する	增强锐利度·物理	攻击时追加造成威力{0}的物理伤害。	增強銳利度‧物理	攻擊時，可造成威力{0}的物理追加傷害。	날카로움 증가ㆍ물리	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
854503702	287	Sharpen Edge: Phys	Deals an additional {0} power physical damage when attacking.			22	15	15	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1934461108	0	1	切れ味が増す・物理	攻撃に威力{0}の物理追加ダメージが発生する	增加锋利度·物理	攻击时追加造成威力{0}的物理伤害。	增加鋒利度‧物理	攻擊時，可造成威力{0}的物理追加傷害。	예리함 증가ㆍ물리	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
1172930948	288	Aggression Up: Phys	Deals an additional {0} power physical damage when attacking.			28	20	20	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1934461108	0	1	攻撃性能が増す・物理	攻撃に威力{0}の物理追加ダメージが発生する	增强攻击性能·物理	攻击时追加造成威力{0}的物理伤害。	增強攻擊性能‧物理	攻擊時，可造成威力{0}的物理追加傷害。	공격 성능 증가ㆍ물리	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
611511263	289	Barrage Attack: Phys	Deals an additional {0} power physical damage when attacking.	Sharpness Up: Phys	Sharpen Edge: Phys	34	25	25	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1934461108	0	1	連打の追撃・物理	攻撃に威力{0}の物理追加ダメージが発生する	连打的追击·物理	攻击时追加造成威力{0}的物理伤害。	連打的追擊‧物理	攻擊時，可造成威力{0}的物理追加傷害。	연타 추격ㆍ물리	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
1400232777	290	Skillful Attack: Phys	Deals an additional {0} power physical damage when attacking.	Aggression Up: Phys	Barrage Attack: Phys	40	30	30	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1934461108	1	1	快刀乱麻の追撃・物理	攻撃に威力{0}の物理追加ダメージが発生する	快刀乱麻的追击·物理	攻击时追加造成威力{0}的物理伤害。	快刀亂麻的追擊‧物理	攻擊時，可造成威力{0}的物理追加傷害。	쾌도난마의 추격ㆍ물리	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
1671897646	291	Skillful Attack: Phys+	Deals an additional {0} power physical damage when attacking.			45	35	35	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1934461108	1	1	快刀乱麻の追撃・物理＋	攻撃に威力{0}の物理追加ダメージが発生する	快刀乱麻的追击·物理＋	攻击时追加造成威力{0}的物理伤害。	快刀亂麻的追擊‧物理+	攻擊時，可造成威力{0}的物理追加傷害。	쾌도난마의 추격ㆍ물리＋	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
897807629	292	Persistent Attack: Phys	Deals an additional {0} power physical damage when attacking.	Barrage Attack: Phys	Fairy Boon	50	40	40	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1934461108	1	1	点滴穿石の追撃・物理	攻撃に威力{0}の物理追加ダメージが発生する	水滴石穿的追击·物理	攻击时追加造成威力{0}的物理伤害。	點滴穿石的追擊‧物理	攻擊時，可造成威力{0}的物理追加傷害。	점적천석의 추격ㆍ물리	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
1115964827	293	Persistent Attack: Phys+	Deals an additional {0} power physical damage when attacking.			55	60	60	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1934461108	1	1	点滴穿石の追撃・物理＋	攻撃に威力{0}の物理追加ダメージが発生する	水滴石穿的追击·物理＋	攻击时追加造成威力{0}的物理伤害。	點滴穿石的追擊‧物理+	攻擊時，可造成威力{0}的物理追加傷害。	점적천석의 추격ㆍ물리＋	공격에 위력 {0}만큼물리속성 추가 대미지가 발생한다
1198225806	294	Sharpness Up: Magic	Deals an additional {0} power magic damage when attacking.			14	10	10	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	696892015	0	1	鋭さが増す・魔法	攻撃に威力{0}の魔法追加ダメージが発生する	增强锐利度·魔法	攻击时追加造成威力{0}的魔法伤害。	增強銳利度‧魔法	攻擊時，可造成威力{0}的魔法追加傷害。	날카로움 증가ㆍ마법	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
563992524	295	Sharpen Edge: Magic	Deals an additional {0} power magic damage when attacking.			22	15	15	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	696892015	0	1	切れ味が増す・魔法	攻撃に威力{0}の魔法追加ダメージが発生する	增加锋利度·魔法	攻击时追加造成威力{0}的魔法伤害。	增加鋒利度‧魔法	攻擊時，可造成威力{0}的魔法追加傷害。	예리함 증가ㆍ마법	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
1452992350	296	Aggression Up: Magic	Deals an additional {0} power magic damage when attacking.			28	20	20	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	696892015	0	1	攻撃性能が増す・魔法	攻撃に威力{0}の魔法追加ダメージが発生する	增强攻击性能·魔法	攻击时追加造成威力{0}的魔法伤害。	增強攻擊性能‧魔法	攻擊時，可造成威力{0}的魔法追加傷害。	공격 성능 증가ㆍ마법	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
922848513	297	Barrage Attack: Magic	Deals an additional {0} power magic damage when attacking.	Sharpness Up: Magic	Sharpen Edge: Magic	34	25	25	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	696892015	0	1	連打の追撃・魔法	攻撃に威力{0}の魔法追加ダメージが発生する	连打的追击·魔法	攻击时追加造成威力{0}的魔法伤害。	連打的追擊‧魔法	攻擊時，可造成威力{0}的魔法追加傷害。	연타 추격ㆍ마법	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
1074183575	298	Skillful Attack: Magic	Deals an additional {0} power magic damage when attacking.	Aggression Up: Magic	Barrage Attack: Magic	40	30	30	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	696892015	1	1	快刀乱麻の追撃・魔法	攻撃に威力{0}の魔法追加ダメージが発生する	快刀乱麻的追击·魔法	攻击时追加造成威力{0}的魔法伤害。	快刀亂麻的追擊‧魔法	攻擊時，可造成威力{0}的魔法追加傷害。	쾌도난마의 추격ㆍ마법	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
2088229970	299	Skillful Attack: Magic+	Deals an additional {0} power magic damage when attacking.			45	35	35	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	696892015	1	1	快刀乱麻の追撃・魔法＋	攻撃に威力{0}の魔法追加ダメージが発生する	快刀乱麻的追击·魔法＋	攻击时追加造成威力{0}的魔法伤害。	快刀亂麻的追擊‧魔法+	攻擊時，可造成威力{0}的魔法追加傷害。	쾌도난마의 추격ㆍ마법＋	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
653267923	300	Persistent Attack: Magic	Deals an additional {0} power magic damage when attacking.	Barrage Attack: Magic	Fairy Tune	50	40	40	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	696892015	1	1	点滴穿石の追撃・魔法	攻撃に威力{0}の魔法追加ダメージが発生する	水滴石穿的追击·魔法	攻击时追加造成威力{0}的魔法伤害。	點滴穿石的追擊‧魔法	攻擊時，可造成威力{0}的魔法追加傷害。	점적천석의 추격ㆍ마법	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
1375150917	301	Persistent Attack: Magic+	Deals an additional {0} power magic damage when attacking.			55	60	60	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	696892015	1	1	点滴穿石の追撃・魔法＋	攻撃に威力{0}の魔法追加ダメージが発生する	水滴石穿的追击·魔法＋	攻击时追加造成威力{0}的魔法伤害。	點滴穿石的追擊‧魔法+	攻擊時，可造成威力{0}的魔法追加傷害。	점적천석의 추격ㆍ마법＋	공격에 위력 {0}만큼마법속성 추가 대미지가 발생한다
1510010318	302	Sharpness Up: Fire	Deals an additional {0} power fire damage when attacking.			14	10	10	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1714659862	0	1	鋭さが増す・火	攻撃に威力{0}の火追加ダメージが発生する	增强锐利度·火	攻击时追加造成威力{0}的火伤害。	增強銳利度‧火	攻擊時，可造成威力{0}的火追加傷害。	날카로움 증가ㆍ화	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1022772108	303	Sharpen Edge: Fire	Deals an additional {0} power fire damage when attacking.			22	15	15	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1714659862	0	1	切れ味が増す・火	攻撃に威力{0}の火追加ダメージが発生する	增加锋利度·火	攻击时追加造成威力{0}的火伤害。	增加鋒利度‧火	攻擊時，可造成威力{0}的火追加傷害。	예리함 증가ㆍ화	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1274114846	304	Aggression Up: Fire	Deals an additional {0} power fire damage when attacking.			28	20	20	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1714659862	0	1	攻撃性能が増す・火	攻撃に威力{0}の火追加ダメージが発生する	增强攻击性能·火	攻击时追加造成威力{0}的火伤害。	增強攻擊性能‧火	攻擊時，可造成威力{0}的火追加傷害。	공격 성능 증가ㆍ화	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
711596353	305	Barrage Attack: Fire	Deals an additional {0} power fire damage when attacking.	Sharpness Up: Fire	Sharpen Edge: Fire	34	25	25	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1714659862	0	1	連打の追撃・火	攻撃に威力{0}の火追加ダメージが発生する	连打的追击·火	攻击时追加造成威力{0}的火伤害。	連打的追擊‧火	攻擊時，可造成威力{0}的火追加傷害。	연타 추격ㆍ화	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1567435223	306	Skillful Attack: Fire	Deals an additional {0} power fire damage when attacking.	Aggression Up: Fire	Barrage Attack: Fire	40	30	30	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1714659862	1	1	快刀乱麻の追撃・火	攻撃に威力{0}の火追加ダメージが発生する	快刀乱麻的追击·火	攻击时追加造成威力{0}的火伤害。	快刀亂麻的追擊‧火	攻擊時，可造成威力{0}的火追加傷害。	쾌도난마의 추격ㆍ화	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1387742665	307	Skillful Attack: Fire+	Deals an additional {0} power fire damage when attacking.			45	35	35	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1714659862	1	1	快刀乱麻の追撃・火＋	攻撃に威力{0}の火追加ダメージが発生する	快刀乱麻的追击·火＋	攻击时追加造成威力{0}的火伤害。	快刀亂麻的追擊‧火+	攻擊時，可造成威力{0}的火追加傷害。	쾌도난마의 추격ㆍ화＋	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1000048531	308	Persistent Attack: Fire	Deals an additional {0} power fire damage when attacking.	Barrage Attack: Fire	Fairy Unity	50	40	40	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1714659862	1	1	点滴穿石の追撃・火	攻撃に威力{0}の火追加ダメージが発生する	水滴石穿的追击·火	攻击时追加造成威力{0}的火伤害。	點滴穿石的追擊‧火	攻擊時，可造成威力{0}的火追加傷害。	점적천석의 추격ㆍ화	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1285338885	309	Persistent Attack: Fire+	Deals an additional {0} power fire damage when attacking.			55	60	60	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1714659862	1	1	点滴穿石の追撃・火＋	攻撃に威力{0}の火追加ダメージが発生する	水滴石穿的追击·火＋	攻击时追加造成威力{0}的火伤害。	點滴穿石的追擊‧火+	攻擊時，可造成威力{0}的火追加傷害。	점적천석의 추격ㆍ화＋	공격에 위력 {0}만큼화속성 추가 대미지가 발생한다
1914881192	310	Sharpness Up: Ice	Deals an additional {0} power ice damage when attacking.			14	10	10	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1217627849	0	1	鋭さが増す・氷	攻撃に威力{0}の氷追加ダメージが発生する	增强锐利度·冰	攻击时追加造成威力{0}的冰伤害。	增強銳利度‧冰	攻擊時，可造成威力{0}的冰追加傷害。	날카로움 증가ㆍ빙	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
349465326	311	Sharpen Edge: Ice	Deals an additional {0} power ice damage when attacking.			22	15	15	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1217627849	0	1	切れ味が増す・氷	攻撃に威力{0}の氷追加ダメージが発生する	增加锋利度·冰	攻击时追加造成威力{0}的冰伤害。	增加鋒利度‧冰	攻擊時，可造成威力{0}的冰追加傷害。	예리함 증가ㆍ빙	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
1674795644	312	Aggression Up: Ice	Deals an additional {0} power ice damage when attacking.			28	20	20	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1217627849	0	1	攻撃性能が増す・氷	攻撃に威力{0}の氷追加ダメージが発生する	增强攻击性能·冰	攻击时追加造成威力{0}的冰伤害。	增強攻擊性能‧冰	攻擊時，可造成威力{0}的冰追加傷害。	공격 성능 증가ㆍ빙	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
38285351	313	Barrage Attack: Ice	Deals an additional {0} power ice damage when attacking.	Sharpness Up: Ice	Sharpen Edge: Ice	34	25	25	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	1217627849	0	1	連打の追撃・氷	攻撃に威力{0}の氷追加ダメージが発生する	连打的追击·冰	攻击时追加造成威力{0}的冰伤害。	連打的追擊‧冰	攻擊時，可造成威力{0}的冰追加傷害。	연타 추격ㆍ빙	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
1968111793	314	Skillful Attack: Ice	Deals an additional {0} power ice damage when attacking.	Aggression Up: Ice	Barrage Attack: Ice	40	30	30	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1217627849	1	1	快刀乱麻の追撃・氷	攻撃に威力{0}の氷追加ダメージが発生する	快刀乱麻的追击·冰	攻击时追加造成威力{0}的冰伤害。	快刀亂麻的追擊‧冰	攻擊時，可造成威力{0}的冰追加傷害。	쾌도난마의 추격ㆍ빙	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
9757772	315	Skillful Attack: Ice+	Deals an additional {0} power ice damage when attacking.			45	35	35	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1217627849	1	1	快刀乱麻の追撃・氷＋	攻撃に威力{0}の氷追加ダメージが発生する	快刀乱麻的追击·冰＋	攻击时追加造成威力{0}的冰伤害。	快刀亂麻的追擊‧冰+	攻擊時，可造成威力{0}的冰追加傷害。	쾌도난마의 추격ㆍ빙＋	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
330936053	316	Persistent Attack: Ice	Deals an additional {0} power ice damage when attacking.	Barrage Attack: Ice	Pure Determination	50	40	40	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1217627849	1	1	点滴穿石の追撃・氷	攻撃に威力{0}の氷追加ダメージが発生する	水滴石穿的追击·冰	攻击时追加造成威力{0}的冰伤害。	點滴穿石的追擊‧冰	攻擊時，可造成威力{0}的冰追加傷害。	점적천석의 추격ㆍ빙	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
1690213987	317	Persistent Attack: Ice+	Deals an additional {0} power ice damage when attacking.			55	60	60	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	1217627849	1	1	点滴穿石の追撃・氷＋	攻撃に威力{0}の氷追加ダメージが発生する	水滴石穿的追击·冰＋	攻击时追加造成威力{0}的冰伤害。	點滴穿石的追擊‧冰+	攻擊時，可造成威力{0}的冰追加傷害。	점적천석의 추격ㆍ빙＋	공격에 위력 {0}만큼빙속성 추가 대미지가 발생한다
730492312	318	Sharpness Up: Bolt	Deals an additional {0} power bolt damage when attacking.			14	10	10	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	439414244	0	1	鋭さが増す・雷	攻撃に威力{0}の雷追加ダメージが発生する	增强锐利度·雷	攻击时追加造成威力{0}的雷伤害。	增強銳利度‧雷	攻擊時，可造成威力{0}的雷追加傷害。	날카로움 증가ㆍ뇌	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
1300022238	319	Sharpen Edge: Bolt	Deals an additional {0} power bolt damage when attacking.			22	15	15	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	439414244	0	1	切れ味が増す・雷	攻撃に威力{0}の雷追加ダメージが発生する	增加锋利度·雷	攻击时追加造成威力{0}的雷伤害。	增加鋒利度‧雷	攻擊時，可造成威力{0}的雷追加傷害。	예리함 증가ㆍ뇌	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
981201740	320	Aggression Up: Bolt	Deals an additional {0} power bolt damage when attacking.			28	20	20	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	439414244	0	1	攻撃性能が増す・雷	攻撃に威力{0}の雷追加ダメージが発生する	增强攻击性能·雷	攻击时追加造成威力{0}的雷伤害。	增強攻擊性能‧雷	攻擊時，可造成威力{0}的雷追加傷害。	공격 성능 증가ㆍ뇌	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
1541445911	321	Barrage Attack: Bolt	Deals an additional {0} power bolt damage when attacking.	Sharpness Up: Bolt	Sharpen Edge: Bolt	34	25	25	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	439414244	0	1	連打の追撃・雷	攻撃に威力{0}の雷追加ダメージが発生する	连打的追击·雷	攻击时追加造成威力{0}的雷伤害。	連打的追擊‧雷	攻擊時，可造成威力{0}的雷追加傷害。	연타 추격ㆍ뇌	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
753379713	322	Skillful Attack: Bolt	Deals an additional {0} power bolt damage when attacking.	Aggression Up: Bolt	Barrage Attack: Bolt	40	30	30	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	439414244	1	1	快刀乱麻の追撃・雷	攻撃に威力{0}の雷追加ダメージが発生する	快刀乱麻的追击·雷	攻击时追加造成威力{0}的雷伤害。	快刀亂麻的追擊‧雷	攻擊時，可造成威力{0}的雷追加傷害。	쾌도난마의 추격ㆍ뇌	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
767877256	323	Skillful Attack: Bolt+	Deals an additional {0} power bolt damage when attacking.			45	35	35	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	439414244	1	1	快刀乱麻の追撃・雷＋	攻撃に威力{0}の雷追加ダメージが発生する	快刀乱麻的追击·雷＋	攻击时追加造成威力{0}的雷伤害。	快刀亂麻的追擊‧雷+	攻擊時，可造成威力{0}的雷追加傷害。	쾌도난마의 추격ㆍ뇌＋	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
1242630085	324	Persistent Attack: Bolt	Deals an additional {0} power bolt damage when attacking.	Barrage Attack: Bolt	Guardian's Pride	50	40	40	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	439414244	1	1	点滴穿石の追撃・雷	攻撃に威力{0}の雷追加ダメージが発生する	水滴石穿的追击·雷	攻击时追加造成威力{0}的雷伤害。	點滴穿石的追擊‧雷	攻擊時，可造成威力{0}的雷追加傷害。	점적천석의 추격ㆍ뇌	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
1024866131	325	Persistent Attack: Bolt+	Deals an additional {0} power bolt damage when attacking.			55	60	60	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	439414244	1	1	点滴穿石の追撃・雷＋	攻撃に威力{0}の雷追加ダメージが発生する	水滴石穿的追击·雷＋	攻击时追加造成威力{0}的雷伤害。	點滴穿石的追擊‧雷+	攻擊時，可造成威力{0}的雷追加傷害。	점적천석의 추격ㆍ뇌＋	공격에 위력 {0}만큼뇌속성 추가 대미지가 발생한다
2046466222	326	Sharpness Up: Air	Deals an additional {0} power air damage when attacking.			14	10	10	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	535232295	0	1	鋭さが増す・風	攻撃に威力{0}の風追加ダメージが発生する	增强锐利度·风	攻击时追加造成威力{0}的风伤害。	增強銳利度‧風	攻擊時，可造成威力{0}的風追加傷害。	날카로움 증가ㆍ풍	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
520894184	327	Sharpen Edge: Air	Deals an additional {0} power air damage when attacking.			22	15	15	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	535232295	0	1	切れ味が増す・風	攻撃に威力{0}の風追加ダメージが発生する	增加锋利度·风	攻击时追加造成威力{0}的风伤害。	增加鋒利度‧風	攻擊時，可造成威力{0}的風追加傷害。	예리함 증가ㆍ풍	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
1745553022	328	Aggression Up: Air	Deals an additional {0} power air damage when attacking.			28	20	20	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	535232295	0	1	攻撃性能が増す・風	攻撃に威力{0}の風追加ダメージが発生する	增强攻击性能·风	攻击时追加造成威力{0}的风伤害。	增強攻擊性能‧風	攻擊時，可造成威力{0}的風追加傷害。	공격 성능 증가ㆍ풍	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
160459811	329	Barrage Attack: Air	Deals an additional {0} power air damage when attacking.	Sharpness Up: Air	Sharpen Edge: Air	34	25	25	0	0	1	1	0	0	0	1	0	0	0	0	1	1221006659	535232295	0	1	連打の追撃・風	攻撃に威力{0}の風追加ダメージが発生する	连打的追击·风	攻击时追加造成威力{0}的风伤害。	連打的追擊‧風	攻擊時，可造成威力{0}的風追加傷害。	연타 추격ㆍ풍	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
2123848885	330	Skillful Attack: Air	Deals an additional {0} power air damage when attacking.	Aggression Up: Air	Barrage Attack: Air	40	30	30	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	535232295	1	1	快刀乱麻の追撃・風	攻撃に威力{0}の風追加ダメージが発生する	快刀乱麻的追击·风	攻击时追加造成威力{0}的风伤害。	快刀亂麻的追擊‧風	攻擊時，可造成威力{0}的風追加傷害。	쾌도난마의 추격ㆍ풍	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
270298753	331	Skillful Attack: Air+	Deals an additional {0} power air damage when attacking.			45	35	35	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	535232295	1	1	快刀乱麻の追撃・風＋	攻撃に威力{0}の風追加ダメージが発生する	快刀乱麻的追击·风＋	攻击时追加造成威力{0}的风伤害。	快刀亂麻的追擊‧風+	攻擊時，可造成威力{0}的風追加傷害。	쾌도난마의 추격ㆍ풍＋	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
409072369	332	Persistent Attack: Air	Deals an additional {0} power air damage when attacking.	Barrage Attack: Air	Guardian's Pride	50	40	40	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	535232295	1	1	点滴穿石の追撃・風	攻撃に威力{0}の風追加ダメージが発生する	水滴石穿的追击·风	攻击时追加造成威力{0}的风伤害。	點滴穿石的追擊‧風	攻擊時，可造成威力{0}的風追加傷害。	점적천석의 추격ㆍ풍	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
1869005415	333	Persistent Attack: Air+	Deals an additional {0} power air damage when attacking.			55	60	60	0	0	1	1	0	0	0	1	0	0	0	0	0	1221006659	535232295	1	1	点滴穿石の追撃・風＋	攻撃に威力{0}の風追加ダメージが発生する	水滴石穿的追击·风＋	攻击时追加造成威力{0}的风伤害。	點滴穿石的追擊‧風+	攻擊時，可造成威力{0}的風追加傷害。	점적천석의 추격ㆍ풍＋	공격에 위력 {0}만큼풍속성 추가 대미지가 발생한다
1518989954	334	Proficient Interrupt	Grants {0} TP upon performing an Interrupt.			27	5	5	0	0	1	0	0	0	0	0	0	0	1	0	1	1135783895	818412435	0	1	割り込み上手	インタラプト時、ＴＰを{0}獲得する	抢先高手	中断时可获得{0}TP。	搶先高手	中斷時，獲得{0}TP。	끼어들기 고수	인터럽트 시, TP를 {0} 획득한다
1014979780	335	Proficient Interrupt+	Grants {0} TP upon performing an Interrupt.			40	10	10	0	0	1	0	0	0	0	0	0	0	1	0	1	1135783895	818412435	0	1	割り込み上手＋	インタラプト時、ＴＰを{0}獲得する	抢先高手＋	中断时可获得{0}TP。	搶先高手+	中斷時，獲得{0}TP。	끼어들기 고수＋	인터럽트 시, TP를 {0} 획득한다
1266183250	336	Proficient Interrupt++	Grants {0} TP upon performing an Interrupt.	Proficient Interrupt	Proficient Interrupt+	50	20	20	0	0	1	0	0	0	0	0	0	0	1	0	0	1135783895	818412435	1	1	割り込み上手＋＋	インタラプト時、ＴＰを{0}獲得する	抢先高手＋＋	中断时可获得{0}TP。	搶先高手++	中斷時，獲得{0}TP。	끼어들기 고수＋＋	인터럽트 시, TP를 {0} 획득한다
540667834	337	Aggressive Interrupt	Boosts the item's power and recovery by {0}％ when it is used during an Interrupt.			27	20	20	0	0	1	1	1	0	0	0	0	0	0	0	1	1135783895	972821713	0	1	割り込み強撃	インタラプト時に使用すると、威力と回復力が{0}％増加する	抢先强击	若在中断时使用，威力和恢复力提升{0}%。	搶先強擊	若在中斷時使用，威力和回復力上升{0}%。	끼어들기 강격	인터럽트 시에 사용하면위력과 회복력이 {0}％ 증가한다
1187987964	338	Aggressive Interrupt+	Boosts the item's power and recovery by {0}％ when it is used during an Interrupt.			40	30	30	0	0	1	1	1	0	0	0	0	0	0	0	1	1135783895	972821713	0	1	割り込み強撃＋	インタラプト時に使用すると、威力と回復力が{0}％増加する	抢先强击＋	若在中断时使用，威力和恢复力提升{0}%。	搶先強擊+	若在中斷時使用，威力和回復力上升{0}%。	끼어들기 강격＋	인터럽트 시에 사용하면위력과 회복력이 {0}％ 증가한다
835219818	339	Aggressive Interrupt++	Boosts the item's power and recovery by {0}％ when it is used during an Interrupt.	Aggressive Interrupt	Aggressive Interrupt+	50	40	40	0	0	1	1	1	0	0	0	0	0	0	0	0	1135783895	972821713	1	1	割り込み強撃＋＋	インタラプト時に使用すると、威力と回復力が{0}％増加する	抢先强击＋＋	若在中断时使用，威力和恢复力提升{0}%。	搶先強擊++	若在中斷時使用，威力和回復力上升{0}%。	끼어들기 강격＋＋	인터럽트 시에 사용하면위력과 회복력이 {0}％ 증가한다
202645357	340	Proficient Mix	Grants {0} TP when performing Item Mix.			27	5	5	0	0	1	0	0	0	0	0	0	0	1	0	1	1135783895	860926713	0	1	混ぜ上手	アイテムミックス時、ＴＰを{0}獲得する	搅拌高手	道具混搭时可获得{0}TP。	攪拌高手	道具混搭時，獲得{0}TP。	섞기 고수	아이템 믹스 시, TP를 {0} 획득한다
1793241385	341	Proficient Mix+	Grants {0} TP when performing Item Mix.			40	10	10	0	0	1	0	0	0	0	0	0	0	1	0	1	1135783895	860926713	0	1	混ぜ上手＋	アイテムミックス時、ＴＰを{0}獲得する	搅拌高手＋	道具混搭时可获得{0}TP。	攪拌高手+	道具混搭時，獲得{0}TP。	섞기 고수＋	아이템 믹스 시, TP를 {0} 획득한다
